timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
117924889327,-10,30,-54,-13,-11,-3,-8,-13
117924903230,15,-8,13,2,7,-4,-1,11
117924903230,2,10,2,-4,-3,-6,-2,-1
117924904030,-5,-14,-23,-5,-5,1,-1,-9
117924904030,31,1,6,0,-3,3,4,14
117924927179,-55,-28,25,-2,6,-1,-2,-10
117924927179,25,3,-31,-11,-10,-10,-10,-3
117924927220,12,0,-1,-2,-9,0,-2,-2
117924927220,-11,2,11,6,11,7,4,-1
117924948484,15,-9,12,4,5,-2,3,7
117924948484,-13,5,-25,-10,-15,-15,-7,-4
117924949280,-9,-1,33,10,-10,10,2,-1
117924949280,3,12,0,-6,32,16,2,-3
117924962100,14,-11,-12,14,0,3,-3,-1
117924962100,-5,-5,-1,-19,-13,-11,-4,4
117924977771,3,-10,-7,-31,25,6,-1,0
117924977771,-15,8,-2,-1,-32,-12,-5,-10
117924985302,11,0,-13,0,2,-7,-3,3
117924985302,-5,-2,11,16,-6,-4,-1,-2
117924986078,-7,-5,-18,9,-12,-8,1,-2
117924986078,-7,11,-6,-9,0,-2,-3,-5
117925008647,7,0,0,-10,-1,1,0,1
117925008647,-4,0,-1,5,0,0,-1,-1
117925009247,-7,-6,5,1,4,-2,-2,-3
117925009247,-5,2,-4,7,0,-2,-5,-3
117925022372,12,-15,-3,-6,-8,-6,-2,0
117925022372,-3,7,10,-3,5,7,2,-3
117925030338,3,1,-7,3,-3,-3,-2,1
117925030338,-18,-7,-6,0,-6,-3,-2,-4
117925045285,4,-3,2,-7,0,-1,0,1
117925045285,3,27,5,0,6,2,1,1
117925046061,-9,-2,3,-2,-15,-5,-3,-8
117925046061,3,5,-6,11,-2,-3,-6,-3
117925068478,3,0,-5,-30,11,4,5,4
117925068478,-2,-7,-2,5,3,2,-2,-1
117925069245,5,1,-1,6,-8,-4,-4,0
117925069245,-4,4,1,-4,-9,-12,-4,-2
117925082090,-1,-2,-7,0,-4,-7,-9,-6
117925082090,4,-8,-5,1,-3,11,13,6
117925090300,-2,3,8,3,11,4,5,6
117925090300,2,-4,-9,-7,-4,-3,6,0
117925113510,-1,-3,-3,-1,-3,-5,-19,-8
117925113510,0,-4,-6,-2,1,-1,5,0
117925114307,-1,-2,1,4,2,1,1,1
117925114307,-6,-3,0,-5,0,0,-4,-5
