timestamp,x,y,z
117368610319,4,-1.25,-0.125
117368626802,4.6875,-1.0625,-0.375
117368647819,0.625,-0.625,-0.4375
117368670333,-0.75,-0.6875,-0.1875
117368688339,-0.25,-1.25,-0.625
117368710611,0.1875,-1.625,-1.375
117368730421,1.75,-1.1875,-1.6875
117368748315,0.375,-0.5,-1.4375
117368767929,-1.75,-1.1875,-1.3125
117368790407,0.5,-1.6875,-1.5
117368808164,4.9375,-1.6875,-1.5625
117368827684,4.0625,-1.4375,-0.625
117368850307,-0.125,-1.6875,-0.125
117368875686,-0.1875,-2,-0.6875
117368887761,6.3125,-1.9375,-1.1875
117368917896,9.0625,-1.5,-1.25
117368932780,1.3125,-0.75,-1.25
117368947896,-2.375,-0.625,-0.75
117368987402,3.1875,-0.875,-0.875
117368989727,5.5625,-0.75,-0.625
117369016752,-0.625,-0.75,-0.1875
117369030433,-1.6875,-1.125,-0.4375
117369048347,9,-1.4375,-0.8125
117369067881,15.5,-2.125,-0.8125
117369090431,9.0625,-2.25,0.3125
117369108372,6,-5,4.0625
117369135246,15.3125,-8.6875,8.4375
117369150378,36.3125,-12.0625,13.6875
117369168201,47.8125,-16,23
117369187770,52,-23.875,39.4375
117369210234,63.875,-34.375,51.875
117369228130,115.688,-40.25,71.9375
117369247837,189.75,-51.6875,101.625
117369270209,236.312,-56.8125,120.188
117369288260,235.75,-49.5,138.688
117369307902,213.312,-44.3125,153.688
117369337866,193.25,-37.6875,174.562
117369348285,167.562,-33.0625,199.625
117369369301,123.375,-34.625,224.188
117369390376,105.375,-35.125,243.25
117369408161,116,-38.4375,268.25
117369429186,117,-37.6875,297.938
117369450214,124.562,-29.375,328.188
117369472703,132.125,-17.375,351.625
117369490605,114,-7.25,362.312
117369510179,104,-4.375,353.188
117369532708,103.5,-8.625,334
117369549158,109.75,3.1875,305.188
117369570192,129.562,16.5625,269.062
117369588083,122,30.125,209
117369609166,89.375,41.125,158
117369630210,55.625,51.0625,106.25
117369648162,31.25,50.75,65.3125
117369669136,133.375,111.312,214.625
117369690207,107.75,81.875,8.9375
117369712763,-28,-5.875,-97.6875
117369730666,-133.75,-51.75,-47.4375
117369753117,-107.938,-14.125,-31.375
117369772670,-87,-28.5,-28.5625
117369791216,-48.9375,-42.375,-28.75
117369810276,-20.25,-40,-44
117369832705,-15,-37.75,-43.9375
117369850651,-8.6875,-29.875,-30.6875
117369870210,-2.875,-20.4375,-19.5625
117369892710,-8.125,-15.125,-17.5625
117369910617,-17.375,-11.25,-12.375
117369937824,-13.8125,-10.4375,3.8125
117369952743,-6.125,-9.9375,16.5
117369970638,0.125,-4.875,16.4375
117369990371,0.375,-2.6875,11.125
117370012685,-0.8125,-5.375,15.1875
117370030620,-2.9375,-6.25,23.5625
117370050273,1.1875,-4.125,22.5
117370074312,3.875,-0.6875,16.1875
117370096793,4,0.4375,18.6875
