timestamp,x,y,z
12903383273,11.375,-5.1875,7.3125
12903404396,15.5,-10.6875,11.5
12903420068,9.9375,-17.8125,23.9375
12903443285,14.3125,-10.8125,46.8125
12903464378,42.375,-2.8125,69.875
12903480117,81.75,11.4375,106.875
12903503263,113.875,32.3125,148.062
12903524463,147.875,49.9375,197.5
12903540101,168.375,64.5625,244.188
12903563227,176.688,86.375,283.125
12903584495,173.75,113.25,324.438
12903600123,180.812,138.938,361.5
12903623271,205.875,169.125,399.188
12903644316,218.938,212.25,423.188
12903660067,241.5,269,420
12903683255,244.875,306.25,424.875
12903707211,233.75,327.375,404.562
12903720091,215.938,343,369.938
12903743236,171.875,339.625,333.5
12903765755,125.188,319.875,285.812
12903780106,85.625,291.125,232.062
12903803274,40.4375,261.5,186.375
12903825724,27.375,233.875,153.812
12903846945,24.375,188.812,128.375
12903863198,-3.5,143.375,99.8125
12903885772,-20.5,100.062,78
12903906872,-23.8125,64.875,53.125
12903923186,-27.5,41,38.4375
12903945717,-34.9375,17.8125,27.875
12903966825,-32.875,10.625,14.8125
12903983224,-22.8125,11.5,7.5625
12904005786,-12.4375,9.0625,3.8125
12904026784,-14.6875,6.0625,0.0625
12904043212,-5.4375,8.9375,-0.125
12904065703,1.375,8.0625,2.5
12904086886,-2.125,5.4375,2.125
12904103197,-0.625,2.75,-1.125
12904125783,-4.875,-2,0.1875
12904140100,-6.1875,-3.4375,1
12904163223,-11.1875,-1.125,-0.625
12904185741,-7.8125,1.1875,2
12904200505,-11.1875,-1.9375,2.875
12904238208,-10.125,-3.8125,8
12904245708,-11.8125,-3.625,10.9375
12904266918,-9.8125,0.6875,11.5625
12904283218,-10.6875,2.4375,10.6875
12904308933,-7.4375,1.0625,11.5
12904326736,-8.875,-0.3125,9.8125
12904343202,-2.6875,-0.0625,7.4375
12904365721,-4.5625,0.3125,3.625
12904394329,-7.625,2.125,-0.125
12904403278,-6.6875,3.1875,-1.375
12904425726,-4.75,0.75,-3
12904446868,-2.3125,-1.125,-4.625
12904463197,-2.8125,-2.25,-5.8125
12904485720,-3.0625,-1.9375,-4.4375
12904506853,-1.4375,-0.9375,-2.6875
12904523270,1.125,1.1875,-2.0625
12904546223,3.625,2.6875,-0.75
12904566961,2.8125,3.5,0.3125
12904583181,1.375,5.625,0.5625
12904605754,1.3125,7.5625,1.125
12904626839,0.75,6.625,-0.0625
12904644685,-2.1875,3.6875,-0.125
12904665756,-3.6875,2.125,-0.5625
12904688233,-2.25,0.1875,1.25
12904703203,-1.75,-0.9375,1.9375
12904725722,0.3125,-2.1875,1.5625
12904748180,-1.75,-5.375,0.75
12904763192,-1.6875,-4.875,1.875
12904785703,-1,-2.875,0.625
12904808183,0.1875,-1,-1.5
12904823246,0.0625,-1,-0.5625
12904845706,-2.1875,-0.5,0.125
12904868241,0.6875,1.4375,-1.25
12904882593,0.875,0,-1.875
12904905720,-1.625,-0.4375,-3.625
12904928184,-1.75,-0.875,-4.0625
12904942548,-1.5,-1.3125,-3.1875
12904965800,-1,-1.625,-2.125
12904988232,-2.375,-2.5625,-3.8125
12905003520,-1.9375,-2.125,-2.9375
12905025733,-0.5,-2.4375,-2.25
12905048156,-1.75,-1.6875,-3.1875
12905062492,-0.3125,-0.5625,-2.6875
12905085708,-1.75,0.0625,-1.9375
12905108200,0.0625,0.4375,-1.0625
12905122540,0.25,0.375,-0.4375
12905145653,0.8125,0.5625,-0.5
12905168205,-0.3125,-0.1875,-0.3125
12905182566,0.875,-0.3125,-0.0625
12905205686,2,-0.6875,0.4375
12905228145,0.9375,-0.9375,0.375
12905249354,1.3125,-0.8125,0.75
12905265725,0.8125,-1.1875,0.0625
12905288204,-0.0625,-2.0625,-1.3125
