timestamp,roll,pitch,yaw
12969633771,-0.163217,-0.571911,0.487464
12969656973,-0.147347,-0.58664,0.458376
12969679496,-0.130598,-0.594491,0.428041
12969693879,-0.106362,-0.595292,0.395831
12969717058,-0.0669907,-0.607862,0.353824
12969739458,-0.0371101,-0.604079,0.311022
12969753749,-0.0222626,-0.611945,0.270894
12969776939,-0.0145209,-0.623364,0.229598
12969799446,-0.00897763,-0.633132,0.19348
12969813774,0.00676023,-0.641205,0.156526
12969836347,0.0295285,-0.644452,0.118427
12969858828,0.0422237,-0.647226,0.0850417
12969873897,0.0437371,-0.648575,0.0580928
12969896332,0.0392849,-0.649432,0.0383141
12969918775,0.0380796,-0.651047,0.0223266
12969933727,0.0402106,-0.655806,0.00991955
12969956263,0.0378979,-0.663274,0.00205786
12969978843,0.0338953,-0.664812,-0.00279045
12969993715,0.0388271,-0.664511,-0.00810193
12970016315,0.0416519,-0.671039,-0.0115509
12970038717,0.0386755,-0.670057,-0.0156634
12970053850,0.031786,-0.672101,-0.0176986
12970076450,0.0259866,-0.675476,-0.0168902
12970098952,0.0241919,-0.671849,-0.018921
12970113721,0.0211756,-0.671366,-0.0199295
12970136293,0.0179984,-0.670844,-0.0201073
12970158851,0.0145487,-0.670088,-0.0187672
