timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
12966726853,-1,0,-18,-8,-2,-2,-2,-2
12966726853,1,7,20,5,-1,-3,-2,-1
12966747661,-2,-12,-13,-11,-4,-2,-1,-1
12966747661,4,0,6,16,-2,-2,0,0
12966749206,-1,3,-11,-14,-2,1,0,0
12966749206,2,-1,-2,-12,0,0,-3,0
12966762009,-1,-3,13,10,0,1,-2,-1
12966762009,0,4,-25,-16,0,-1,-2,-1
12966768934,-2,-13,35,19,0,-1,-2,-2
12966768934,-3,14,-16,0,-5,-2,0,-1
12966785178,-4,-13,-7,-2,0,1,-1,-3
12966785178,0,1,0,-4,-2,1,1,-2
12966786781,1,9,11,1,-1,-1,-1,-1
12966786781,-1,-13,-10,-4,-2,-1,-1,-1
12966807774,1,3,2,8,1,1,0,1
12966807774,-2,-3,-5,0,-2,-4,-1,-1
12966809338,-5,-16,24,-6,-2,-1,-1,-2
12966809338,3,29,-19,0,-2,-2,0,0
12966822031,-2,-2,10,-2,-3,-2,-2,-1
12966822031,-3,-5,-9,-5,-1,-1,-1,-2
12966828954,1,8,-11,-6,-1,0,0,0
12966828954,-2,-12,-4,6,1,0,-1,-1
12966845231,-1,5,17,11,-2,-2,0,-3
12966845231,-1,3,-3,-1,-1,-1,0,0
12966846795,1,-21,-14,-17,-3,-2,-1,-1
12966846795,4,12,19,3,0,1,-1,2
12966867758,-2,-3,-2,-2,0,-1,0,1
12966867758,-3,-12,-1,2,-2,-1,-1,-3
12966869350,1,-2,-16,8,-3,0,-1,0
12966869350,-2,-6,34,-5,-4,-2,-3,-2
12966881387,-2,-7,-22,0,0,0,-2,-2
12966881387,-3,4,-6,1,0,-1,0,0
12966890265,-1,7,-11,-6,0,-1,-2,0
12966890265,-1,-7,9,4,1,0,0,-1
12966905275,0,1,0,-1,-4,-2,-2,-2
12966905275,-3,-3,-15,-9,-5,1,-3,-1
12966906862,-1,-2,-1,1,-3,1,0,-2
12966906862,-3,-4,2,8,3,0,0,-1
12966927759,-1,-5,3,-10,0,-3,-1,-1
12966927759,5,-7,18,-1,-4,-3,-2,-2
12966929334,-5,2,0,6,-1,-3,-1,-2
12966929334,2,4,-44,-21,-3,-1,1,0
12966941431,-7,-15,37,11,-3,-2,-1,-2
12966941431,3,7,-9,-3,0,-1,0,1
12966950311,-1,-3,9,-3,-2,-2,-2,-1
12966950311,3,21,-7,9,3,-1,2,1
12966965272,2,13,-8,-8,-1,-1,-2,-1
12966965272,-5,-3,9,5,-1,-1,-1,-1
12966966824,1,1,5,2,2,-1,1,0
12966966824,-5,-9,-8,-12,-3,-3,-2,-3
12966987807,1,1,-18,-2,0,2,0,1
12966987807,-2,3,38,-3,-3,-1,-1,1
12966989328,-4,2,-34,1,-1,-1,-1,-4
12966989328,-2,-12,10,-3,-1,-1,-3,-4
12967001373,-1,2,-3,-5,-1,-1,-1,-1
12967001373,-1,-7,-46,-5,1,0,0,0
12967010278,-2,5,85,32,-3,0,-1,1
12967010278,-4,-29,-20,-31,-4,-3,-1,-3
12967025118,1,7,-9,-2,1,-2,0,-1
12967025118,0,5,-3,2,3,1,1,-1
12967027028,1,-4,-13,-4,0,0,0,1
12967027028,-5,0,17,19,0,0,-2,-3
12967047667,-1,-1,4,1,-1,-2,-3,0
12967047667,-1,-3,-5,-5,1,2,0,0
12967049413,0,0,-15,-3,-4,-2,-1,0
12967049413,-2,-16,4,-1,2,1,0,0
12967061329,2,12,-6,-8,-4,-2,-1,-1
12967061329,-6,0,-1,4,1,-2,-2,-3
12967070362,2,-5,-9,-13,-2,-2,-2,-2
12967070362,-1,1,-11,3,3,0,0,1
12967085133,-7,-6,-8,-2,-3,-1,0,-1
12967085133,1,-1,22,-1,-7,0,-1,0
12967086809,0,1,6,1,2,0,-1,-1
12967086809,3,5,-10,-4,-1,-2,0,0
12967107622,-1,-7,10,4,0,-3,-1,-2
12967107622,-2,-2,-2,0,-1,0,-1,-2
12967109170,-6,-2,-12,-8,-1,-2,-1,-3
12967109170,1,5,-2,-2,-3,-2,0,2
12967121373,-3,0,10,6,0,0,-1,0
12967121373,3,-13,-8,0,1,-1,-1,-1
12967130348,-5,-4,15,-3,-5,-4,-4,-4
12967130348,0,4,-4,6,-3,0,1,-2
12967145223,2,-1,-7,2,-1,-1,0,1
12967145223,-1,2,-13,-14,2,-1,0,1
12967146892,2,3,-17,9,-1,0,-1,-1
12967146892,-3,-3,49,-7,-6,-4,-3,-4
12967167758,-2,-6,-11,-5,2,1,1,-3
12967167758,1,4,4,8,4,1,0,0
12967169227,-13,-13,-25,-9,-1,1,1,-4
12967169227,4,4,20,22,-2,2,0,0
12967181343,-2,-2,14,-9,-3,-3,-3,-2
12967181343,-3,1,-6,-4,-4,-1,-2,-1
12967190266,4,-4,-1,10,2,0,-1,1
12967190266,-1,0,-9,-32,-2,1,1,0
12967205266,-2,-6,3,5,-4,-3,-1,-1
12967205266,-4,-1,6,1,-3,-2,-1,-2
12967206743,0,-1,-10,-6,-1,-1,1,-1
12967206743,0,2,-9,15,3,-2,0,0
12967227813,2,-6,-6,-9,-1,-1,-1,-1
12967227813,-1,6,8,-3,-4,-2,-1,-2
12967229324,-2,-11,11,-1,-1,-1,-3,-2
12967229324,-2,1,-6,5,0,1,-2,0
12967241331,-1,2,11,3,-2,1,-2,0
12967241331,1,-2,-35,-6,-2,-1,0,-1
12967250298,1,9,16,3,0,-1,0,-1
12967250298,3,21,2,-3,-2,-1,-1,1
12967265228,-4,-5,-5,0,-2,-1,-2,-3
12967265228,-8,-9,2,13,-3,-4,-1,-4
12967266837,-3,0,-7,-21,-1,-2,-1,-2
12967266837,-3,-12,-23,-9,-1,-1,-3,-2
12967287763,-2,3,-3,1,2,0,1,0
12967287763,1,0,16,17,2,1,0,0
12967289341,-2,3,15,3,-2,-1,-1,-1
12967289341,-1,3,-21,1,-3,-1,-2,-2
12967301383,0,-6,-4,0,0,-1,-1,-1
12967301383,-4,-2,-6,-16,-2,-2,-1,-2
12967310353,1,2,-8,4,0,-2,-2,-1
12967310353,0,-8,8,-1,-2,-1,0,-3
12967325254,2,0,-18,-5,0,0,-1,-1
12967325254,4,11,15,-1,-3,-1,1,0
12967326869,-11,-35,19,13,-3,-2,-5,-5
12967326869,-1,-1,-7,1,-2,-2,-2,-2
12967347743,-2,-6,-5,-6,-1,-1,0,0
12967347743,1,3,-27,-4,-1,-1,0,2
12967349367,-1,2,4,-10,0,-1,2,1
12967349367,-3,-11,1,18,-4,-2,-1,-3
12967370328,-5,3,-2,-21,0,0,0,-3
12967370328,-3,-10,-2,1,1,1,-3,0
12967371867,7,-2,-24,-6,0,0,-1,1
12967371867,-5,3,-11,7,4,0,-1,0
12967385189,0,6,18,16,-3,-2,-1,-2
12967385189,-3,-3,1,-10,0,-1,-3,-3
12967386839,4,7,-8,0,2,0,2,3
12967386839,-5,-8,3,-9,-7,-5,-2,-2
12967407745,-4,-3,-26,-5,1,1,0,-2
12967407745,0,-6,6,5,-2,-1,-2,-1
12967409430,1,10,-14,-1,0,2,0,1
12967409430,-3,-24,-2,-7,-2,-1,-1,-2
12967430240,-2,3,11,-4,-1,-1,-1,-2
12967430240,-1,-8,-12,1,-1,-1,0,-1
12967431873,2,10,10,-3,1,-2,0,0
12967431873,4,14,11,-1,-2,-1,0,-1
12967445095,-5,-15,-10,7,-1,-1,-2,-2
12967445095,2,7,4,-2,0,0,-1,0
12967446855,-1,-8,-14,-12,-5,-1,-1,0
12967446855,-2,3,34,-3,-1,-4,-2,-2
12967467692,1,2,5,18,6,1,-2,-1
12967467692,0,3,-2,-4,-2,0,0,0
12967469276,3,2,-3,8,2,0,0,0
12967469276,-2,-4,-10,-1,-3,-3,-3,-2
12967490352,1,0,-5,-10,0,-1,0,1
12967490352,-5,-4,-2,0,-4,-1,-1,-2
12967491791,3,17,-11,7,1,-1,-1,-1
12967491791,0,-3,39,-2,-3,-1,-2,-1
12967504653,3,1,-14,-4,-2,-2,-2,-1
12967504653,-1,-2,14,0,-2,-2,-2,-1
12967511449,-3,-6,-9,-8,-6,-1,-2,-1
12967511449,-1,6,-15,11,3,1,2,1
12967527697,0,3,7,-15,-3,-2,-2,-2
12967527697,-2,-16,-10,-6,-3,-1,-1,-1
12967529333,-2,-3,2,1,0,-1,1,-2
12967529333,0,-5,-20,0,1,-1,0,2
12967550186,0,-1,17,6,-4,-1,0,-1
12967550186,0,3,-22,-2,0,-1,-2,0
12967551776,-4,-4,16,14,0,-2,-3,-1
12967551776,-1,5,-6,-19,-1,0,-1,-3
12967564633,2,6,4,5,-3,0,1,2
12967564633,-2,5,24,3,-6,-3,-2,-2
12967571349,0,-3,-24,-11,0,0,0,0
12967571349,-1,-27,13,17,-1,-4,-3,-3
12967587795,1,3,-7,-7,0,-2,-1,-1
12967587795,-1,0,-1,-4,0,-2,0,-1
12967589190,-4,-15,-3,1,-2,-2,-2,-3
12967589190,-1,-9,-11,-4,-2,-1,-1,0
12967610290,-5,-7,1,-4,-3,0,-1,-2
12967610290,-1,7,6,5,-2,0,-1,-1
12967611819,-2,-2,-5,8,-3,-1,-1,-2
12967611819,0,16,10,-10,-1,0,1,-1
12967624629,-2,-1,-3,7,2,0,-1,1
12967624629,-1,0,-25,-10,-2,-1,-2,-1
12967631374,-1,1,26,0,-2,-1,-1,-3
12967631374,2,17,29,12,3,3,-1,1
12967647595,0,2,11,3,0,-2,1,-1
12967647595,-8,-10,-16,-9,-4,-2,-3,-4
12967649202,1,9,-3,0,-1,-3,0,-2
12967649202,-1,-2,-12,-1,-3,1,-1,0
12967669393,-1,-8,-7,-6,-1,-2,0,-2
12967669393,0,4,17,8,1,1,0,0
12967670176,-1,0,-12,-7,-7,-2,-2,-1
12967670176,-2,-6,-37,-13,-3,-2,-1,-2
12967683834,-3,-2,53,12,-3,-4,-2,-2
12967683834,-1,-9,-13,2,0,-3,-3,-2
12967692114,-12,3,1,-7,1,1,1,0
12967692114,-3,-1,-27,-16,-2,-1,-1,1
12967707033,0,-4,-5,13,2,-1,-1,2
12967707033,0,1,-1,1,1,-2,0,-2
12967707728,-1,-7,20,-9,-1,-2,-2,-1
12967707728,-1,-2,-11,3,-2,-1,-2,-1
12967729502,-3,-6,-17,-8,-2,0,0,-1
12967729502,0,16,18,10,0,-1,0,0
12967730212,1,-17,-38,-24,-4,-3,-1,-2
12967730212,-3,2,31,6,-4,-3,-2,-4
12967752768,0,-2,-16,-6,-3,-2,-1,-1
12967752768,0,-6,9,2,0,0,-1,1
12967753385,3,1,-15,7,0,-1,-1,-1
12967753385,-2,-3,-3,-5,0,-1,-2,0
12967767063,-6,-6,9,-5,-2,-1,-2,-1
12967767063,3,25,-5,-7,0,1,0,0
12967767711,-5,-1,4,-3,-2,0,-2,-2
12967767711,1,1,8,6,2,1,0,0
12967789558,1,-7,-18,-7,-3,-2,-1,-2
12967789558,-1,-2,21,7,-2,-3,-2,-1
12967790211,4,4,1,5,0,1,-1,2
12967790211,-1,-2,-1,0,1,-2,-1,-3
12967803773,-1,0,-1,10,-2,0,-1,0
12967803773,-4,-2,6,-27,1,0,0,-2
12967811923,0,9,-7,8,-1,-2,0,-1
12967811923,0,-5,34,10,2,1,0,1
12967827057,-3,-3,-32,-17,0,0,-3,-2
12967827057,1,2,-4,5,3,1,0,1
12967827718,-2,-1,9,6,-5,-2,0,0
12967827718,0,0,-10,-9,2,1,0,-2
12967849432,1,3,-4,8,-3,0,1,1
12967849432,-4,-15,7,-6,-3,0,0,-2
12967850261,0,-2,-10,-6,2,0,-1,-2
12967850261,-6,-6,-20,-8,-2,-3,0,-2
12967863943,-4,4,24,0,-1,-3,-1,-2
12967863943,-3,-17,-26,7,-7,-2,-3,-1
12967872034,6,14,10,-16,2,0,1,1
12967872034,0,7,12,19,-1,0,0,-2
12967886979,-1,-6,-15,-20,-4,-2,-1,-1
12967886979,-3,-6,-29,-9,0,-2,0,-1
12967887704,-6,-6,45,19,0,-1,-3,-3
12967887704,0,-5,-24,-6,0,-2,-3,-1
12967909516,2,27,2,-1,1,2,1,1
12967909516,5,13,18,5,-4,-1,-2,0
12967910205,-4,-30,-18,-2,1,0,-2,-2
12967910205,-2,1,-20,-12,-3,-1,-1,-2
12967923824,-3,-9,18,11,0,-2,-3,-3
12967923824,0,4,37,-5,-2,1,0,0
12967932001,-1,5,-36,-4,0,-2,-1,0
12967932001,-1,-10,14,-6,-3,0,-2,-1
12967947017,4,-3,-39,-1,0,-2,0,1
12967947017,-7,-27,25,13,-3,-2,-2,-4
12967947703,3,3,-3,-7,-2,-1,-1,0
12967947703,-2,-21,-12,0,-2,-3,-3,-3
12967969517,1,5,-4,14,-2,-1,0,-1
12967969517,-2,-8,-20,-37,-3,0,0,0
12967970201,-2,2,8,11,-1,-1,-2,-2
12967970201,-2,0,10,-8,-4,-1,-2,0
12967983825,-1,-5,-6,6,-1,-2,-1,-1
12967983825,-2,4,-1,5,0,-2,-2,-2
12967991980,-1,-4,5,2,-1,-2,-2,-2
12967991980,2,11,3,4,1,0,0,1
12968006891,-1,-4,-4,-9,0,0,-2,-2
12968006891,-4,-13,14,4,-4,-2,-2,-2
12968007693,-8,0,-6,-20,-4,-2,-2,-2
12968007693,1,-3,4,8,0,-1,0,0
12968029523,-1,19,-10,7,2,1,-2,-2
12968029523,-1,5,-5,-19,1,1,0,0
12968030326,-2,-6,12,2,0,0,-1,0
12968030326,0,-1,-47,-10,-4,1,-1,0
12968043882,-1,-10,52,10,-1,0,0,-1
12968043882,-3,5,-6,7,1,0,0,-3
12968051943,0,8,-4,-4,-2,-1,-2,-1
12968051943,0,4,2,6,-1,-1,-3,-2
12968067035,-1,-9,-9,-12,-4,-2,-1,-1
12968067035,1,-1,-7,13,-1,-2,1,0
12968067716,0,-4,9,-8,-2,0,0,-2
12968067716,-1,5,-2,-8,2,-1,0,0
12968089581,2,-7,-30,-5,-1,0,-2,-1
12968089581,-3,4,43,9,-3,-4,-4,-5
12968090208,0,0,0,5,-2,-2,1,0
12968090208,2,-6,0,-4,-3,-2,-1,0
12968103875,-1,2,-13,-13,-2,-2,1,-1
12968103875,1,2,-13,11,3,1,0,1
12968112062,-2,10,-18,-11,-1,0,-3,-2
12968112062,-2,-14,24,-1,-5,-3,-3,-2
12968126976,-4,-12,3,-10,-4,-2,-1,-2
12968126976,1,-4,-34,2,-1,0,-2,0
12968127761,0,5,25,13,-2,-2,-1,-1
12968127761,-3,-9,-2,-8,1,0,-2,-3
12968149596,-3,1,8,0,1,0,-1,-2
12968149596,3,-6,-13,-4,0,0,0,0
12968150176,2,-2,-2,1,0,-1,0,0
12968150176,-1,9,-3,1,-4,-1,0,1
12968164002,1,-3,-9,2,0,-1,-1,-1
12968164002,1,9,47,-1,4,-1,-1,-2
12968172080,-2,-3,-8,2,-4,-3,-2,-3
12968172080,-2,4,-6,-3,0,0,0,-1
12968187044,2,1,-4,1,-1,-1,0,-2
12968187044,-2,-1,-21,-5,-3,-1,0,1
12968187684,-2,-1,9,0,-3,1,-1,-2
12968187684,0,8,0,18,-3,1,-1,0
12968209379,-6,-26,-2,-26,0,1,-2,1
12968209379,-3,10,-3,8,3,-1,-1,0
12968210170,-2,-5,8,-6,-5,-4,-1,-2
12968210170,0,14,-2,3,2,0,-1,-2
12968223873,-1,-4,5,7,-1,-2,0,-1
12968223873,-2,22,2,-6,-1,-1,1,-1
12968231373,0,4,-1,-1,1,1,0,-1
12968231373,-2,-4,-5,-4,-5,-2,0,-1
12968247064,0,10,-1,-1,0,0,-1,-1
12968247064,-5,-16,-9,-3,-1,0,-1,-2
12968247716,6,-3,-30,3,1,0,0,-1
12968247716,-9,-9,31,-5,-3,-1,-1,-1
12968269421,-12,-10,-4,3,-1,-4,-2,-6
12968269421,16,83,12,4,7,3,3,7
12968270221,-1,-17,-6,-8,-3,-2,-1,-2
12968270221,3,-12,-16,-3,2,-2,1,0
12968291908,3,-35,-23,-11,-4,-1,-1,0
12968291908,1,22,27,12,0,-1,1,1
12968292705,-13,-28,-16,-4,-7,-6,-7,-3
12968292705,2,48,-8,-3,2,0,0,-2
12968306913,0,-13,8,-1,-4,0,-1,-1
12968306913,-8,-28,-34,-8,-3,-1,0,-4
12968307722,0,15,13,19,-1,-1,0,1
12968307722,-4,-30,-9,-30,-4,-3,-1,-3
12968329916,-9,14,14,-4,-6,-7,-5,-4
12968329916,7,-68,-31,1,-8,-3,-5,-2
12968336976,-5,13,12,-4,7,3,1,1
12968336976,-1,-9,-9,14,1,2,1,-2
12968352031,2,16,-12,-5,3,5,3,3
12968352031,2,-23,11,7,-5,-5,-4,-2
12968352669,-2,-4,5,-5,-1,-3,1,-1
12968352669,0,-12,-11,-7,-1,-4,-8,-2
12968366642,-2,2,-5,-7,-8,29,-5,-2
12968366642,-5,11,8,3,-8,-14,8,0
12968374161,2,-6,17,-4,0,-9,3,2
12968374161,-3,8,-7,-7,-5,-32,-19,-5
12968389398,-3,-5,13,-3,-35,25,-13,-3
12968389398,-5,-10,-26,-18,14,-13,-47,11
12968390204,5,13,4,0,-12,-5,92,15
12968390204,2,-12,14,5,-23,-12,68,-12
12968411896,5,10,-2,11,87,46,-45,3
12968411896,-17,-13,-11,-26,-115,20,5,-25
12968412690,11,10,-2,-29,39,-106,-114,19
12968412690,13,12,6,55,102,111,94,80
12968428438,-2,0,-13,25,76,-119,-91,2
12968428438,-11,-10,15,-10,-39,59,127,-69
12968429294,6,-6,17,-10,23,-84,90,34
12968429294,30,24,15,57,61,57,-103,76
12968449529,-8,-10,15,63,-62,106,109,23
12968449529,-14,-12,26,-21,117,-54,-128,12
12968450200,-23,-15,-23,17,-7,-1,-76,41
12968450200,-26,-3,2,-72,-51,59,58,-58
12968471924,16,-38,-34,-43,-69,105,-61,60
12968471924,-11,-18,21,-16,-26,35,-7,2
12968472728,-15,-52,-44,-30,-1,-30,-89,-47
12968472728,-9,9,-15,-69,-31,-39,-26,12
12968495177,48,118,43,66,83,-128,91,20
12968495177,-11,-16,31,104,77,-80,64,-11
12968495908,10,57,22,31,-17,-87,-9,15
12968495908,-19,-24,-28,-69,-120,-77,-60,-23
12968509612,-24,12,2,-126,-32,-128,-5,-60
12968509612,27,38,-9,41,127,-11,-29,30
12968510239,11,13,15,109,47,127,27,0
12968510239,-18,-48,-72,-36,8,90,12,-27
12968524405,-6,24,105,42,-16,77,1,-26
12968524405,6,-15,-120,-73,-85,17,-13,29
12968525253,-4,-8,6,36,33,58,16,-13
12968525253,6,-3,-15,-10,35,36,2,-25
12968540279,6,-7,2,116,60,6,-4,22
12968540279,2,-14,69,-95,-41,-19,-18,10
12968546288,-5,0,-106,-128,-80,8,3,-30
12968546288,-16,-45,83,13,-50,-75,-28,-11
12968561466,-22,-5,-62,25,2,-24,-1,-1
12968561466,3,15,-29,-44,-23,-5,-2,-4
12968576996,9,5,69,54,8,55,18,-5
12968576996,21,-20,-72,50,61,-41,-3,15
12968584535,-2,21,80,-28,-40,-1,-8,-9
12968584535,10,-21,-48,29,-51,-6,-3,0
12968585250,-12,-52,-29,-14,18,13,5,3
12968585250,-18,47,50,52,39,-24,5,9
12968600230,-9,-3,4,-9,-21,-9,0,-14
12968600230,-33,-15,-43,23,-11,8,-3,-7
12968606259,-6,-43,-31,-15,28,17,7,-5
12968606259,16,-33,11,28,-4,-14,6,2
12968629395,2,72,-29,-31,-12,16,18,9
12968629395,17,-61,65,-6,7,-15,-8,7
12968630169,-19,-23,5,2,-5,0,-11,-13
12968630169,-5,-28,10,-4,-24,-34,-16,-8
12968651850,28,21,-114,-38,-6,-2,-8,0
12968651850,-54,36,68,23,49,19,11,0
12968652643,4,25,22,-42,-38,-14,-9,-18
12968652643,-18,21,-88,8,17,-11,0,-2
12968666905,18,-18,78,9,10,-14,-1,7
12968666905,38,11,-2,21,5,-7,0,6
12968667720,-12,1,9,-11,-7,-6,0,-6
12968667720,-30,21,52,4,14,-6,-2,-7
12968689473,-2,-81,-124,-37,24,11,8,1
12968689473,6,13,-4,-34,-23,16,6,-2
12968690181,27,30,34,75,-37,2,-7,9
12968690181,26,83,3,-40,-14,2,-5,4
12968712024,-18,67,42,46,-16,18,5,-1
12968712024,9,75,-17,-13,-9,0,-2,5
12968712651,4,-2,-50,-13,5,2,-3,1
12968712651,-3,-21,127,32,-14,-18,-8,-10
12968727005,-13,-38,-9,-71,-18,13,-9,-9
12968727005,6,-44,-23,-21,12,79,3,9
12968727640,10,-8,82,10,-4,115,2,4
12968727640,6,-67,66,-37,14,108,5,4
12968749374,-38,-112,42,-104,94,92,-3,-9
12968749374,-7,-72,38,127,-98,111,-15,-7
12968750206,21,4,-103,98,116,125,2,14
12968750206,7,-61,40,-84,-115,-42,7,4
12968771950,32,5,-22,-91,81,50,-99,12
12968771950,10,109,-70,-128,6,66,-81,-4
12968772680,-10,113,-24,-128,-111,-122,91,7
12968772680,-15,45,-128,56,-83,127,-28,-10
12968786941,-35,-56,85,-39,-88,-9,28,-21
12968786941,-12,-93,118,-99,-34,38,-24,0
12968787681,-4,56,-27,7,-71,127,51,-8
12968787681,14,102,-128,50,127,-23,20,3
12968802741,-8,98,-128,127,60,16,72,-8
12968802741,-3,9,-103,127,113,-74,-32,0
12968808893,-5,-20,40,73,-42,-107,90,-43
12968808893,-25,-63,25,110,45,-128,-53,-11
12968842206,25,33,80,115,-102,-124,82,53
12968842206,18,33,102,44,89,-65,109,47
12968843007,18,-2,42,86,71,-86,-46,-49
12968843007,22,24,59,-35,-55,3,2,40
12968847171,27,33,65,-49,-20,60,-29,-19
12968847171,-5,-108,9,-39,-100,-29,42,13
12968847806,-47,21,-7,-8,64,114,-22,23
12968847806,6,-59,-13,-72,-79,46,-17,-26
12968855239,-12,-128,-24,15,-31,54,-23,-7
12968855239,-1,-6,-60,-40,-78,14,49,0
12968868738,1,72,62,-35,57,19,-54,-6
12968868738,-9,125,26,0,51,-49,-14,-14
12968877753,-11,127,8,-7,-126,88,-5,-10
12968877753,8,98,-48,26,115,-18,29,-4
12968883817,9,-30,12,65,-20,66,-14,19
12968883817,2,-34,-16,-39,57,35,41,4
12968900198,-15,-73,-16,-9,-31,-109,-76,-24
12968900198,-7,25,-37,-47,-125,41,-51,-18
12968906333,18,-91,-30,-83,70,26,57,29
12968906333,3,-83,36,79,79,28,59,12
12968915237,0,-105,67,5,-35,15,-15,-9
12968915237,-12,-112,80,-76,-35,8,-10,-18
12968928846,-4,-126,127,-39,-45,-105,-32,10
12968928846,3,-128,88,-126,44,-30,6,-3
12968937689,-4,32,-37,-96,-58,26,-21,-18
12968937689,3,104,-92,-30,92,36,13,4
12968943740,18,114,-128,-21,50,75,17,23
12968943740,3,127,-75,42,-73,-48,17,-4
12968960197,-8,106,55,98,8,-9,10,5
12968960197,4,118,77,127,-3,-52,-6,20
12968966262,-14,40,-8,118,-31,-35,-34,-29
12968966262,1,59,24,127,23,8,-8,-17
12968981332,-4,22,25,15,35,-42,8,7
12968981332,2,24,-6,26,4,34,4,-15
12968988661,-1,42,12,-85,37,-12,-4,11
12968988661,-16,56,53,-113,-47,3,-20,-3
12968997732,8,-10,-30,-92,31,-10,22,5
12968997732,-1,-20,-40,-83,25,1,-5,-10
12969011189,-29,-95,-109,-99,-42,-13,-22,-6
12969011189,17,-32,-128,-104,-21,23,4,5
12969020206,6,-21,-126,-100,28,2,7,7
12969020206,10,-78,-25,-64,5,-12,-12,-6
12969026255,-29,-55,64,-26,-37,-4,-1,5
12969026255,-5,-1,2,26,-35,4,-10,-4
12969041262,-32,16,3,78,30,9,8,-10
12969041262,9,-5,-10,36,-7,-4,-1,-1
12969048777,24,52,28,7,-38,-4,-1,6
12969048777,-26,37,41,28,12,20,6,2
12969057920,0,-30,11,0,12,-12,-10,0
12969057920,-28,-47,15,-7,-9,-12,-7,-14
12969064266,4,-17,45,2,-9,-11,-17,-4
12969064266,30,-7,27,-3,-1,11,0,7
12969082394,-6,-117,-24,4,15,-2,7,1
12969082394,-25,-12,80,13,-14,-5,-2,-13
12969088406,8,79,12,4,-12,-1,-6,-9
12969088406,-22,-109,-83,-98,-24,-7,-16,-19
12969101183,-17,41,89,36,21,0,8,-9
12969101183,-8,46,-69,-76,41,-13,4,2
12969108711,4,72,45,-2,4,-31,-10,5
12969108711,-2,40,-78,31,-51,-16,-10,-10
12969117726,-3,-68,-52,-65,31,17,10,4
12969117726,-55,-99,127,37,-14,27,8,-14
12969123730,8,-55,116,48,-42,13,-8,4
12969123730,61,29,127,127,-7,25,4,22
