timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
12779503560,-2,-5,-6,-4,-1,-3,-1,-2
12779503560,-4,-3,16,5,-2,-3,-4,-2
12779516994,-3,6,-10,-21,-3,-1,-2,0
12779516994,1,0,-17,8,2,0,0,1
12779518608,-4,-5,4,1,-3,-2,-4,-2
12779518608,0,2,15,3,-1,-1,-1,-1
12779539449,0,-4,-17,-3,0,-1,0,-1
12779539449,1,-1,8,8,-1,1,-1,0
12779541103,1,3,-6,-6,-2,0,0,0
12779541103,-1,-5,3,-6,0,0,0,-3
12779562050,0,-2,5,9,-3,0,-1,-1
12779562050,-3,0,10,-2,-4,-1,-2,-2
12779563537,-1,1,-8,6,-2,0,0,0
12779563537,-1,3,-9,-13,-1,-1,-2,1
12779576917,-3,-2,7,4,0,-1,-2,-1
12779576917,-1,-1,0,-1,0,-3,-1,-2
12779578489,2,-2,-19,12,-3,0,-2,1
12779578489,-1,7,62,-19,0,0,-1,0
12779599478,-3,-2,-34,5,-1,0,-2,-3
12779599478,-2,-2,-4,-15,-1,-1,-2,0
12779601202,2,-2,17,7,-3,1,0,-1
12779601202,1,-5,-31,-3,-4,1,-1,-2
12779621976,0,-1,17,9,-1,-2,0,-1
12779621976,0,0,-4,-1,-4,1,0,-2
12779623608,-4,-4,6,-8,-1,-3,-1,-1
12779623608,-1,-2,-22,-1,-1,-1,-2,0
12779636278,-2,-2,23,2,-1,-1,-1,-3
12779636278,0,4,-3,13,0,-1,-1,0
12779643245,-2,-4,6,-16,-2,0,-1,1
12779643245,-3,-2,-23,1,-2,-1,-1,0
12779659539,0,-1,2,0,-1,0,0,1
12779659539,1,-2,1,-8,0,0,0,-1
12779661114,-2,1,17,18,-3,1,1,-1
12779661114,-3,-4,-5,-13,0,-1,-1,-3
12779682105,2,-2,-19,6,-4,-2,-2,0
12779682105,2,7,-2,-20,0,0,1,1
12779683538,-6,-21,22,10,-1,-3,-3,-3
12779683538,-2,-1,-23,-1,-1,-2,-1,-1
12779696290,1,2,-1,3,-2,-3,0,2
12779696290,-1,-2,12,2,-2,-2,-1,-2
12779703268,1,-1,-39,-8,0,2,1,-1
12779703268,-2,-2,32,5,-1,-1,-3,-4
12779719554,0,0,-18,-14,0,-1,-1,0
12779719554,-2,-4,0,4,-5,-3,-1,-2
12779721032,-1,5,2,-3,-2,-3,-1,-1
12779721032,2,-3,-14,-3,-1,0,1,1
12779742085,0,-5,-43,-3,0,1,-1,-3
12779742085,-6,-2,48,-5,-6,-2,-2,-4
12779743566,-2,1,-20,-2,3,-1,0,-2
12779743566,0,0,-12,-1,-2,1,0,0
12779756383,-2,-2,5,8,-2,-1,0,0
12779756383,0,-1,-12,-16,1,0,0,-1
12779763101,2,2,-4,-10,-3,-1,0,-1
12779763101,-2,0,23,7,-3,-3,-2,-1
12779779468,-1,1,7,2,0,0,-2,-2
12779779468,-2,-2,-27,2,-2,0,-2,-2
12779781122,0,1,2,-9,-1,-3,-1,-2
12779781122,-2,0,-18,2,-2,-1,-3,-2
12779801936,-2,0,22,2,-1,-1,-2,-3
12779801936,-1,-3,7,10,0,-1,-3,-1
12779803541,-1,-1,-22,-13,1,0,-1,1
12779803541,-1,-2,-5,-2,-2,-3,1,1
12779816258,0,7,21,2,1,1,-1,0
12779816258,1,-1,-28,-3,-1,0,-1,1
12779823058,0,7,11,11,-2,-2,-2,1
12779823058,-3,-6,8,2,2,0,-2,-1
12779839421,-2,2,5,-22,-1,0,1,1
12779839421,-2,2,-1,10,3,-1,0,0
12779841081,-1,-3,25,2,1,0,0,0
12779841081,1,1,-43,13,2,2,0,-1
12779861934,0,-1,3,-7,-1,-2,-2,0
12779861934,-1,-4,-1,3,-5,-1,0,-1
12779863566,-1,-3,2,0,-1,-1,0,0
12779863566,1,-1,-2,-3,-1,-1,-1,-1
12779876343,-2,-2,5,-6,-2,-2,-2,-3
12779876343,-3,-3,-10,-3,0,-1,-3,-2
12779883210,-2,-3,-7,0,-3,-1,-1,-2
12779883210,0,1,28,2,-1,-3,-2,0
12779899419,-2,-5,-14,0,-5,-1,-3,-2
12779899419,1,-1,3,5,-1,-1,0,0
12779901026,-3,2,-30,-21,-2,0,0,-2
12779901026,-1,-2,11,7,-3,-1,-1,-1
12779922024,-3,-3,1,-3,0,0,0,-2
12779922024,-3,-1,8,16,-3,-2,0,-2
12779923523,-1,-4,-29,-19,1,1,-1,-1
12779923523,-1,1,-10,-8,-1,1,1,1
12779936388,0,2,7,7,0,-3,-1,-1
12779936388,1,-3,6,2,1,1,-1,0
12779950720,-1,2,11,4,-5,-2,-3,-1
12779950720,-3,-2,-9,-8,-1,-2,-2,-1
12779959456,-1,2,-15,4,1,0,2,1
12779959456,2,4,17,7,1,-1,-1,-1
12779961054,-1,1,16,-1,-2,-1,-1,-1
12779961054,-2,-4,-4,-4,-4,-2,-2,-3
12779982112,1,2,14,12,-1,-1,-1,-1
12779982112,-3,-5,-17,-25,-3,0,-1,-2
12779983536,-1,-1,13,3,-1,-1,-2,-2
12779983536,0,-3,-1,-5,-2,-1,-2,0
12779995655,0,0,1,7,2,0,0,1
12779995655,0,-2,-8,-7,-1,-1,0,0
12780004516,0,1,11,5,-4,-2,0,-1
12780004516,-1,-4,-18,-1,2,-1,-1,0
12780019444,0,-3,-15,-5,-2,-1,-1,0
12780019444,-2,2,47,6,1,-2,-2,-1
12780021506,0,0,-7,5,-1,0,0,0
12780021506,-2,-2,5,-8,-5,-3,-2,-3
12780041881,-4,-4,1,-2,-2,-1,-3,-4
12780041881,0,-2,-6,14,-1,-1,0,0
12780043486,1,-1,-11,-18,-2,-1,0,-1
12780043486,-2,2,3,3,3,1,1,1
12780055537,-1,-5,12,1,-2,-1,-2,0
12780055537,-1,-1,-14,-2,0,-1,-1,-2
12780064521,-2,-3,25,5,0,-3,-2,0
12780064521,0,2,-20,-2,-2,0,-1,-2
12780079391,-2,-5,30,-16,-5,-2,-2,-3
12780079391,0,7,-4,5,2,-2,-1,-1
12780080974,-2,-23,-12,1,-1,0,-1,-2
12780080974,0,2,-5,-2,-2,0,-1,-1
12780102111,2,-1,-18,6,2,2,1,2
12780102111,-1,0,13,-6,-6,-3,-3,-1
12780103647,-1,0,-10,-2,-2,-1,-1,-1
12780103647,-2,3,9,18,-1,-1,0,-2
12780115741,-1,-4,-8,-24,-6,-1,0,-2
12780115741,0,-2,-13,-4,1,-2,2,0
12780124541,-3,4,4,2,0,-2,-4,-1
12780124541,0,-4,2,-3,-1,1,0,0
12780139489,-1,3,-9,1,0,-1,1,0
12780139489,-2,-4,-14,-10,-4,0,-1,-1
12780141005,0,5,-3,9,-3,-2,-2,-1
12780141005,-5,-14,21,-9,-2,-4,-4,-6
12780161914,-1,1,-9,1,1,-1,-1,-1
12780161914,-1,-6,-14,-7,-6,0,-1,-1
12780163580,0,5,4,-1,3,-2,-1,2
12780163580,1,-3,-9,-4,0,0,-1,0
12780175589,0,-4,-8,2,0,-1,-1,-1
12780175589,-1,-4,2,2,-1,-1,-3,-1
12780184607,-2,1,15,-18,-5,0,1,-1
12780184607,1,1,-6,0,-1,-2,-1,0
12780199416,0,-1,-2,7,-1,0,-1,-1
12780199416,1,4,-2,0,2,0,-1,-1
12780201086,0,-2,-13,3,0,0,0,0
12780201086,-2,1,22,-1,-3,-2,0,-1
12780221948,-1,0,5,-1,0,-2,0,-3
12780221948,0,1,1,0,-2,-2,-2,-1
12780223578,0,3,-32,3,-2,0,-1,-1
12780223578,0,-3,-2,4,-1,-1,-1,-1
12780235723,-2,-2,26,-6,2,-1,-1,0
12780235723,-5,2,18,-17,-4,-3,-2,-4
12780244549,-1,-5,-7,11,4,-1,1,-1
12780244549,0,1,-4,-4,1,-1,0,-1
12780259439,-1,-1,-17,19,-3,-2,-3,-1
12780259439,1,-4,-23,-6,-2,-1,-1,1
12780261011,-1,0,28,-1,-2,1,1,-2
12780261011,-2,-2,-4,-1,-1,-2,-2,-1
12780281893,-2,-3,-25,-17,-4,-2,-1,-2
12780281893,-1,-2,7,6,0,0,-2,1
12780283560,1,-2,-2,-1,0,-1,0,-2
12780283560,-3,-3,7,0,-3,-1,0,-1
12780295565,-1,-1,-3,-6,0,-2,-4,1
12780295565,-2,-2,-2,5,-3,-1,-1,0
12780304546,1,0,-16,-3,-2,0,0,0
12780304546,-4,-3,24,-4,0,-1,0,0
12780319420,-2,5,-3,4,-1,-3,-3,-2
12780319420,-1,-3,4,-3,-2,0,0,1
12780321066,-2,-1,8,-5,-3,-1,-2,0
12780321066,2,-6,-43,-11,1,0,2,2
12780341973,-2,-2,48,15,-3,-1,0,-1
12780341973,1,0,-15,4,2,1,0,-2
12780343513,-6,1,-17,-10,-7,-4,-4,-4
12780343513,-1,-16,-12,5,-1,-1,-1,0
12780355700,0,3,-3,-4,-4,-1,-2,-1
12780355700,-3,-7,11,-2,1,-2,1,-3
12780364566,0,-6,-12,4,0,0,-1,0
12780364566,0,6,12,-14,-2,-1,-2,-1
12780379446,-1,1,-17,-1,1,-3,-2,-1
12780379446,-1,-2,7,-3,-2,1,0,-1
12780381119,-1,0,1,6,-2,-1,-1,0
12780381119,-2,0,-15,3,-1,0,-2,0
12780402042,-1,-5,4,-3,-2,-2,0,-1
12780402042,-2,1,-14,-11,-2,0,-2,-1
12780403575,0,-4,6,-6,-1,-1,-1,0
12780403575,-1,2,-6,8,-1,2,-1,-2
12780424520,-3,-3,-9,-9,-1,-1,0,-1
12780424520,0,-1,9,14,3,-2,0,-1
12780426121,-1,0,-8,0,-3,-1,0,-1
12780426121,-1,2,25,-8,-2,0,-1,-1
12780439407,-4,-4,-18,-6,-1,-2,-2,-1
12780439407,-1,0,1,-2,-4,-2,-1,0
12780441087,-3,1,13,1,-3,-2,-2,-4
12780441087,1,-2,-20,-3,-3,1,0,-1
12780461971,-2,-4,22,-1,0,0,0,-2
12780461971,-1,2,2,-6,-3,0,-2,-2
12780463631,0,-1,3,4,-2,-2,-1,-2
12780463631,-2,2,-2,4,-1,-4,-3,-1
12780484459,1,2,-7,-10,-3,1,-1,1
12780484459,-4,-25,-8,-2,-1,-4,0,-1
12780486139,0,3,-9,2,2,-1,1,1
12780486139,-1,2,38,4,-3,-2,-1,-3
12780499470,-1,-3,-10,10,2,-1,0,0
12780499470,-1,-1,-18,-29,-3,-1,-1,-1
12780501039,-3,-3,30,6,-6,-4,-3,-5
12780501039,1,2,-31,4,3,-1,0,0
12780521958,0,-3,16,1,-2,-1,-1,-3
12780521958,-2,0,-39,-2,-2,0,-2,0
12780523577,-3,2,39,3,-1,-1,0,-2
12780523577,-2,1,-29,2,-2,-1,0,-2
12780544445,0,-2,24,0,-3,0,0,-1
12780544445,0,2,-9,-2,0,-1,-2,-1
12780546060,-2,-5,-7,-4,-2,-2,-2,-2
12780546060,-2,-2,7,-1,-1,-1,-2,2
12780559417,0,2,-9,2,1,1,-2,0
12780559417,1,2,20,-8,0,0,-1,-2
12780561004,0,1,9,9,3,0,0,-1
12780561004,-5,-4,-23,-4,-6,-2,-2,-3
12780581891,-1,-1,-20,-17,-2,0,-1,0
12780581891,2,4,-12,15,1,0,0,2
12780583598,-2,-3,16,-8,-2,-3,-2,-2
12780583598,3,2,-23,-7,2,0,0,0
12780604541,-2,-3,18,-2,-7,-3,-1,-3
12780604541,-2,0,-15,5,2,-2,-1,-1
12780606187,0,2,-7,-4,0,-2,-3,-1
12780606187,0,-2,8,-5,-2,-1,1,-1
12780618904,0,6,-3,1,1,1,0,0
12780618904,1,0,5,3,3,-1,-2,0
12780625632,-3,-1,3,6,-1,-1,-1,1
12780625632,0,0,22,-4,1,0,-1,-2
12780641912,-2,-4,-29,-9,-1,-1,1,-2
12780641912,0,3,5,18,-1,-1,-2,0
12780643497,-2,-11,-1,-27,-5,0,-1,-2
12780643497,0,2,6,1,-2,-1,-1,-2
12780664384,-1,-3,-1,4,1,0,-1,-1
12780664384,0,0,15,5,-1,0,-1,0
12780665969,-2,0,-37,-4,-3,0,-1,-2
12780665969,-2,-4,21,10,2,0,0,-1
12780678726,-2,-3,-2,-1,0,-1,1,0
12780678726,-1,2,2,-10,-6,1,0,-1
12780685484,3,1,-7,8,2,3,-2,0
12780685484,0,-2,-3,-3,-2,-2,-1,0
12780701873,-3,-3,-4,4,-3,-3,-3,-3
12780701873,-1,1,-1,0,0,-1,-1,-1
12780703483,-2,0,12,11,-1,-1,0,0
12780703483,-4,-21,-4,-22,-1,-2,-1,-2
12780724413,0,2,11,0,-3,-1,-1,-1
12780724413,0,-1,1,-2,-1,0,0,-1
12780725974,1,-1,-26,-4,-4,0,-2,0
12780725974,0,4,7,2,0,1,0,0
12780738686,-3,-2,1,5,1,0,-2,-2
12780738686,-2,-4,3,-4,-4,0,-1,-2
12780745626,1,2,-7,-1,1,-1,0,1
12780745626,2,3,-11,12,-3,-1,-1,0
12780762064,-2,-5,-32,-31,-7,-3,-3,-3
12780762064,-3,9,19,10,-4,-3,-2,-4
12780763509,-1,-11,5,-3,-1,1,0,-1
12780763509,-1,1,7,-1,-3,-1,-3,-2
12780784535,1,-1,6,12,3,0,0,-1
12780784535,-2,-5,-7,-6,-3,-1,-2,-1
12780786015,-1,2,3,-6,-1,0,-1,0
12780786015,1,-1,-9,12,-1,-1,1,-1
12780798705,-6,-9,-29,-10,-5,-2,-1,-4
12780798705,1,-1,-4,0,3,0,-2,-1
12780805643,2,-3,8,-1,0,-2,1,-1
12780805643,-1,3,-12,-4,-1,-1,-2,1
12780821854,3,5,-15,-2,2,2,0,0
12780821854,-3,-17,38,5,-4,-2,0,-4
12780823520,-1,2,-34,-5,-2,-2,0,-1
12780823520,-2,0,-8,3,-2,0,0,-1
12780844449,2,2,11,-6,0,-2,-1,-1
12780844449,-1,-1,1,-2,-1,-2,-2,-1
12780846005,1,-1,0,-1,0,-1,-2,0
12780846005,-2,0,11,5,-3,-1,-3,-3
12780858864,0,-1,9,6,-1,3,1,0
12780858864,-2,-3,-33,-18,-2,-2,-2,-3
12780865603,-2,3,8,13,0,-3,-2,-2
12780865603,-1,0,-3,-13,1,-2,1,-2
12780881895,-1,2,13,17,1,-2,-2,-1
12780881895,-1,1,-12,-3,-1,1,0,-1
12780883511,-4,-4,-10,-13,-3,-1,-2,-2
12780883511,-4,1,-1,8,-2,-3,-2,-1
12780904388,0,0,14,-8,0,-2,-1,-2
12780904388,-1,-2,12,-3,-3,-1,-1,1
12780906072,-1,0,-20,5,1,1,-1,0
12780906072,0,1,6,3,-2,-1,-2,0
12780918145,-2,-3,-13,-3,0,-1,-1,0
12780918145,-1,1,-4,-1,-2,-2,-1,-1
12780927018,1,-1,6,5,-2,-3,0,-1
12780927018,-2,-3,-3,-16,-3,-2,-1,-2
12780941989,0,4,13,6,2,1,-2,0
12780941989,-4,-16,-5,11,-1,-1,-1,-2
12780943491,-2,1,-14,-10,-1,-1,0,0
12780943491,-1,-1,29,-4,2,-1,-2,-2
12780964541,1,1,-24,7,0,-2,-1,0
12780964541,0,5,7,-2,0,-1,2,1
12780966110,-3,-3,-18,-1,0,-1,-3,0
12780966110,-4,-3,17,-5,-2,-2,-3,-1
12780978023,-2,-3,8,0,1,-2,-1,-1
12780978023,1,1,-12,1,-2,-1,-1,-1
12780986983,0,-4,-7,-2,1,0,2,1
12780986983,0,2,-2,-4,-2,-1,0,0
12781002862,-1,-1,-6,3,-5,0,0,1
12781002862,-1,1,-16,4,-2,-2,-2,-1
12781004574,1,3,31,-1,-2,-1,-3,-3
12781004574,-3,-2,-16,-3,0,-1,0,-3
12781024336,-2,-3,20,-6,-1,0,0,-1
12781024336,-1,1,-9,-6,-2,-1,0,0
12781025936,0,-2,-4,-3,-2,0,0,-1
12781025936,1,0,8,19,0,-3,-3,1
12781038042,-6,-1,-10,-29,-5,-5,-6,-6
12781038042,1,2,0,-1,-1,0,2,1
12781047024,-1,0,2,5,7,4,1,-1
12781047024,1,0,-9,-1,5,4,4,1
12781061957,2,-1,13,12,-5,7,0,2
12781061957,-3,2,10,0,-4,-11,-4,-2
12781063525,-4,0,-3,-11,-11,-7,-4,-2
12781063525,-2,-1,-11,-3,7,-7,-2,-2
12781084458,0,-2,-12,0,-4,7,-2,-1
12781084458,-3,-2,16,-8,-2,-1,-1,-3
12781086007,-1,1,3,2,-6,-2,-1,-1
12781086007,0,-3,0,-3,-2,6,3,-1
12781098200,0,-2,1,10,10,-8,-7,1
12781098200,-2,-3,-5,-7,-22,-9,-11,-4
12781106966,-3,-5,4,5,14,1,6,-5
12781106966,3,3,3,-4,-10,4,-9,2
12781121179,4,2,-20,15,38,29,20,6
12781121179,-5,-2,34,13,-2,-2,-10,-6
12781128063,-1,-3,-2,-33,-11,-22,-9,-2
12781128063,-5,-5,-15,-23,-20,-15,-8,-6
12781144439,-2,-3,-3,2,-60,-27,-10,-4
12781144439,2,0,-6,8,53,19,22,6
12781146054,4,2,10,22,24,39,7,4
12781146054,1,1,3,3,-16,-3,-3,-5
12781158197,1,-1,-4,-22,-1,-6,-6,-1
12781158197,0,2,7,9,-1,-7,-7,-1
12781167058,-1,-2,1,3,1,-3,3,1
12781167058,-1,-1,-23,-20,-12,-14,-5,0
12781181352,-7,-2,19,-1,-6,-18,-4,-5
12781181352,0,-1,-24,-4,18,29,-5,-2
12781188075,4,3,10,15,-3,5,4,6
12781188075,-2,0,-27,0,11,-9,-1,-3
12781204386,1,0,6,-9,-29,-12,0,0
12781204386,-1,-2,-4,-19,-4,-18,1,-1
12781205995,1,4,-6,13,-5,12,-2,0
12781205995,1,1,2,16,37,24,8,2
12781218209,1,0,12,11,2,8,2,0
12781218209,-1,-1,-10,-32,-22,-13,-7,-2
12781226992,-5,-5,-22,-11,-33,-15,-9,-6
12781226992,-1,-1,25,14,-10,-14,-2,-1
12781241178,-2,0,-5,8,46,7,-1,-2
12781241178,0,3,3,1,-20,-5,-6,-1
12781248070,-2,-8,-8,-18,6,7,-2,0
12781248070,-1,0,6,-15,-13,11,3,0
12781264443,1,1,7,13,14,1,-9,1
12781264443,-3,-4,-13,17,-61,-5,10,1
12781266087,4,1,-5,20,73,17,4,0
12781266087,5,2,18,3,-16,2,4,5
12781278286,-5,-6,-16,-12,28,1,-2,-1
12781278286,-3,4,-15,-1,-28,-2,-4,-3
12781287117,-1,-6,3,-7,-18,-31,-3,-2
12781287117,-7,-4,-40,-26,19,-20,-8,-6
12781302830,-1,-2,9,-7,-53,4,-3,-4
12781302830,1,-2,10,23,51,14,6,2
12781308049,4,14,20,10,-2,-15,-6,-2
12781308049,-5,-6,-11,-13,2,-20,-3,-2
12781324347,0,3,17,-10,-42,13,1,-1
12781324347,2,3,-5,33,45,20,8,4
12781326005,-2,0,24,7,21,0,-3,0
12781326005,-4,-2,-11,-38,-25,-8,-2,-5
12781337999,4,4,-8,3,6,-20,1,1
12781337999,1,3,6,-5,-10,15,-4,-1
12781346968,2,3,11,23,4,-19,-2,1
12781346968,-3,3,-2,8,-22,23,-5,-8
12781361162,3,3,4,-6,0,-4,5,2
12781361162,-7,-6,25,-14,-10,-45,-12,-6
12781367969,-7,-17,-32,8,-15,18,-1,-3
12781367969,4,9,33,-16,13,18,5,3
12781384327,2,4,-13,5,22,10,4,1
12781384327,5,1,3,16,14,-6,3,2
12781386026,-3,-7,-12,-39,-26,-5,-5,-2
12781386026,6,7,-1,51,3,13,-1,3
12781406907,-16,-16,11,-20,-1,-22,-6,-10
12781406907,-1,-7,-6,33,6,-1,-3,0
12781408514,-1,-2,0,-77,-33,4,2,0
12781408514,-1,-4,-13,29,36,7,4,1
12781422329,4,0,-4,2,-3,0,-2,-1
12781422329,2,-4,-14,-9,-23,-8,-5,-3
12781429823,-3,7,-2,2,-6,-1,-3,-3
12781429823,-2,-10,15,5,4,-11,1,-1
12781445772,0,11,7,11,-9,4,-2,2
12781445772,2,-2,-7,-21,16,20,3,2
12781447479,-6,-7,-4,2,-7,-4,0,1
12781447479,-2,-2,5,-10,-3,-15,-5,-5
12781467141,4,-1,-35,-1,0,1,4,2
12781467141,-3,-9,54,4,-4,-4,-1,-3
12781468602,0,18,-32,-14,2,2,-1,3
12781468602,-4,-5,-15,-13,-13,-12,-5,-2
12781480527,-4,-4,-2,-9,-3,-5,-5,-2
12781480527,-1,-3,5,-8,15,12,1,-1
12781489501,1,-7,7,24,-9,5,-2,-2
12781489501,-3,-1,13,-8,-6,9,3,-1
12781504471,3,-1,-2,13,18,7,4,3
12781504471,2,4,-43,-28,-20,-8,-3,-2
12781506074,-9,-4,2,2,-12,-16,-6,-6
