timestamp,x,y,z,w
12967325917,-0.104187,0.184387,0.046875,-0.976196
12967348551,-0.104187,0.184387,0.046875,-0.976196
12967370928,-0.104187,0.184387,0.046875,-0.976196
12967385902,-0.104187,0.184387,0.046875,-0.976196
12967408540,-0.104187,0.184387,0.046875,-0.976196
12967430909,-0.104187,0.184326,0.046875,-0.976196
12967445945,-0.104553,0.184326,0.046875,-0.976196
12967468538,-0.105103,0.184448,0.046875,-0.976135
12967490924,-0.105103,0.184448,0.046875,-0.976135
12967505188,-0.105103,0.184448,0.046875,-0.976135
12967528532,-0.105164,0.184326,0.0470581,-0.976135
12967550958,-0.105103,0.18396,0.0472412,-0.976196
12967565225,-0.104614,0.183777,0.0474243,-0.976257
12967588504,-0.104614,0.183777,0.0474243,-0.976257
12967610967,-0.105042,0.183594,0.0474854,-0.976257
12967625272,-0.105042,0.183594,0.0474854,-0.976257
12967648549,-0.105042,0.183594,0.0474854,-0.976257
12967653974,-0.104858,0.183594,0.0477295,-0.976257
12967676416,-0.105225,0.183411,0.0477905,-0.976257
12967692817,-0.105713,0.183167,0.0477905,-0.976257
12967713945,-0.10553,0.183044,0.0479736,-0.976257
12967736330,-0.105652,0.182922,0.0481567,-0.976257
12967754374,-0.106079,0.182922,0.0483398,-0.976196
12967773979,-0.106079,0.182922,0.0483398,-0.976196
12967796461,-0.106628,0.182739,0.0482788,-0.976196
12967812771,-0.1073,0.182495,0.0483398,-0.976135
12967834000,-0.107483,0.182251,0.048584,-0.976196
12967856472,-0.107422,0.181885,0.0488281,-0.976257
12967872829,-0.107666,0.181641,0.0491333,-0.976257
12967894004,-0.107971,0.181519,0.0494385,-0.976196
12967916454,-0.108337,0.181458,0.0498047,-0.976135
12967932847,-0.108459,0.181641,0.050293,-0.976074
12967953894,-0.108704,0.181946,0.0507812,-0.976013
12967976327,-0.108948,0.182068,0.0513306,-0.975891
12967992762,-0.10907,0.18219,0.0517578,-0.97583
12968013951,-0.109314,0.182129,0.0521851,-0.97583
12968036298,-0.109497,0.182007,0.0524292,-0.97583
12968052752,-0.109863,0.181824,0.0527344,-0.975769
12968073806,-0.110229,0.181641,0.0529175,-0.975769
12968096377,-0.110229,0.181641,0.0529175,-0.975769
12968112737,-0.11084,0.181641,0.0528564,-0.975708
12968133836,-0.111755,0.181641,0.0529175,-0.975586
12968156477,-0.112427,0.181824,0.0529175,-0.975464
12968172730,-0.113586,0.181946,0.0527344,-0.975342
12968193955,-0.115417,0.182617,0.0525513,-0.975037
12968216416,-0.117798,0.183655,0.0519409,-0.974548
12968238810,-0.121033,0.184631,0.0510254,-0.973999
12968253940,-0.126282,0.185852,0.0493164,-0.973206
12968276397,-0.133667,0.187683,0.046814,-0.971985
12968298946,-0.14563,0.190613,0.0425415,-0.96991
12968314016,-0.162903,0.19635,0.036377,-0.966248
12968337744,-0.184937,0.204224,0.0280151,-0.960938
12968358941,-0.211853,0.213867,0.0170898,-0.953491
12968381310,-0.239075,0.225525,0.00494385,-0.944458
12968396226,-0.260803,0.243835,-0.00537109,-0.934143
12968427648,-0.274292,0.265137,-0.0187988,-0.924194
12968433803,-0.2854,0.285583,-0.046875,-0.913696
12968463775,-0.282593,0.312683,-0.0854492,-0.902832
12968478827,-0.260681,0.355225,-0.130127,-0.888245
12968496845,-0.230469,0.409485,-0.170837,-0.866089
12968516253,-0.192444,0.460327,-0.198486,-0.843628
12968539658,-0.138916,0.496704,-0.206726,-0.831421
12968553907,-0.083313,0.507874,-0.210144,-0.831238
12968577718,-0.050354,0.494141,-0.220642,-0.839417
12968599522,-0.0383301,0.464966,-0.231628,-0.853638
12968613812,-0.059082,0.421631,-0.237549,-0.873169
12968636325,-0.0804443,0.390198,-0.222839,-0.889771
12968658880,-0.106262,0.352356,-0.199158,-0.908264
12968673986,-0.130005,0.321411,-0.131165,-0.928772
12968696457,-0.132629,0.299194,-0.0343628,-0.944336
12968718782,-0.125488,0.280701,0.0794678,-0.948242
12968733908,-0.109497,0.255676,0.185547,-0.942505
12968756369,-0.0838013,0.213928,0.246704,-0.941467
12968778985,0.0180664,0.192078,0.238037,-0.951904
12968802030,-0.00714111,0.206177,0.195129,-0.958862
12968816415,-0.10675,0.21051,0.114746,-0.964966
12968843844,-0.157043,0.216309,0.0283813,-0.963196
12968854431,-0.177795,0.248108,-0.0618896,-0.950317
12968877085,-0.222778,0.283203,-0.161316,-0.918823
12968899506,-0.212097,0.34729,-0.231995,-0.883545
12968914461,-0.15863,0.412659,-0.256592,-0.859497
12968936978,-0.119385,0.451599,-0.263245,-0.844116
12968959543,-0.0975342,0.477478,-0.266785,-0.831482
12968973777,-0.0541992,0.509338,-0.244507,-0.823303
12968996991,-0.0386963,0.515137,-0.229065,-0.825073
12969019573,-0.0527344,0.493835,-0.2229,-0.838867
12969033828,-0.0917358,0.463501,-0.221313,-0.853149
12969057893,-0.147766,0.435974,-0.220642,-0.859924
12969082360,-0.214844,0.414856,-0.214722,-0.857727
12969094521,-0.275879,0.406006,-0.180359,-0.852417
12969116940,-0.317505,0.385864,-0.0717163,-0.863281
12969139433,-0.337769,0.340759,0.050293,-0.875977
12969153809,-0.324829,0.304443,0.141235,-0.884277
12969176927,-0.249207,0.238831,0.233032,-0.90918
12969199440,-0.0683594,0.166321,0.236511,-0.954895
12969213794,0.00927734,0.174927,0.183777,-0.967224
12969237000,-0.0403442,0.229675,0.123596,-0.964539
12969259530,-0.169556,0.236084,0.039856,-0.956055
12969273910,-0.263489,0.238525,-0.0499268,-0.933411
12969296970,-0.290955,0.258179,-0.141357,-0.910339
12969319399,-0.275574,0.282532,-0.226807,-0.890442
12969333826,-0.217041,0.322327,-0.277405,-0.878723
12969364622,-0.168579,0.351196,-0.321472,-0.863098
12969379457,-0.131042,0.364014,-0.352783,-0.85199
12969393740,-0.0980835,0.358643,-0.37085,-0.851013
12969416913,-0.0632324,0.356628,-0.374329,-0.853699
12969439532,-0.00872803,0.367615,-0.359863,-0.857544
12969453815,0.0280762,0.362793,-0.335815,-0.868835
12969477040,0.0496216,0.349121,-0.307373,-0.88385
12969499407,0.0633545,0.337769,-0.28186,-0.895813
12969521898,0.0690308,0.325012,-0.263184,-0.905762
12969536907,0.0686035,0.318359,-0.251465,-0.911438
12969560814,0.057251,0.311584,-0.24585,-0.916077
12969573746,0.0505371,0.301147,-0.243652,-0.920532
12969596987,0.0372925,0.299255,-0.2323,-0.924744
12969619416,0.0178833,0.295776,-0.219116,-0.929626
12969633771,0.00805664,0.291687,-0.208435,-0.933533
12969656973,0.00311279,0.296814,-0.196167,-0.93457
12969679496,-0.00109863,0.298828,-0.18396,-0.936462
12969693879,-0.00775146,0.297119,-0.172424,-0.939148
12969717058,-0.0211792,0.300049,-0.157959,-0.940552
12969739458,-0.0285645,0.29657,-0.142395,-0.943909
12969753749,-0.0301514,0.299866,-0.125427,-0.945251
12969776939,-0.0282593,0.30542,-0.106812,-0.945801
12969799446,-0.0258179,0.310242,-0.0903931,-0.946045
12969813774,-0.027832,0.313904,-0.0752563,-0.946106
12969836347,-0.0327148,0.315247,-0.060791,-0.946533
12969858828,-0.0335083,0.316772,-0.0469971,-0.946777
12969873897,-0.0299683,0.31781,-0.0344849,-0.947083
12969896332,-0.0247192,0.318542,-0.0244141,-0.947327
12969918775,-0.0216064,0.319519,-0.0166626,-0.947205
12969933727,-0.0206299,0.321899,-0.0111694,-0.946472
12969956263,-0.0182495,0.3255,-0.00714111,-0.945374
12969978843,-0.015564,0.326294,-0.00421143,-0.945129
12969993715,-0.0170288,0.326172,-0.00250244,-0.94519
12970016315,-0.0177612,0.329285,-0.00140381,-0.944092
12970038717,-0.015686,0.328857,0.0010376,-0.944275
12970053850,-0.012085,0.329834,0.00311279,-0.94397
12970076450,-0.00946045,0.331421,0.00366211,-0.94342
12970098952,-0.00830078,0.329712,0.00494385,-0.944031
12970113721,-0.00671387,0.329468,0.00592041,-0.944153
12970136293,-0.00518799,0.329224,0.00653076,-0.944214
12970158851,-0.00378418,0.328857,0.00646973,-0.944336
