timestamp,roll,pitch,yaw
12780380222,0.0426497,-0.19332,0.032056
12780402702,0.0426485,-0.193444,0.0320539
12780425189,0.0426485,-0.193444,0.0320539
12780440244,0.0426485,-0.193444,0.0320539
12780462679,0.0426497,-0.19332,0.032056
12780485220,0.0426485,-0.193444,0.0320539
12780500175,0.0424074,-0.193672,0.0319476
12780522703,0.0424074,-0.193672,0.0319476
12780545212,0.0429006,-0.193929,0.0318956
12780560201,0.0435406,-0.194305,0.0315815
12780582712,0.0435406,-0.194305,0.0315815
12780605203,0.0435406,-0.194305,0.0315815
12780619591,0.04391,-0.19456,0.0315412
12780642688,0.0451354,-0.194449,0.0315448
12780665227,0.0451354,-0.194449,0.0315448
12780679570,0.0444068,-0.194445,0.0314953
12780702698,0.0450419,-0.194082,0.0313179
12780725194,0.0460452,-0.194096,0.0310981
12780739518,0.0460452,-0.194096,0.0310981
12780762685,0.0461661,-0.194086,0.0310839
12780785179,0.046165,-0.19421,0.0310816
12780799551,0.0462889,-0.194212,0.0310696
12780822659,0.0459344,-0.193967,0.0309885
12780845246,0.0459344,-0.193967,0.0309885
12780859534,0.0461822,-0.193972,0.0309646
12780882736,0.0466509,-0.193974,0.0311621
12780905120,0.0466509,-0.193974,0.0311621
12780926343,0.046527,-0.193972,0.0311741
12780942680,0.046527,-0.193972,0.0311741
12780965137,0.04653,-0.193984,0.0311763
12780986296,0.0467355,-0.194357,0.0315146
12781003544,0.0477339,-0.195013,0.0325071
12781025123,0.0491528,-0.195946,0.0341891
12781046226,0.0510723,-0.197408,0.0369122
12781062684,0.0534036,-0.200034,0.041403
12781085226,0.0553257,-0.202754,0.0486324
12781106342,0.0548101,-0.206519,0.0600128
12781121995,0.0507145,-0.213829,0.0793226
12781145230,0.0453478,-0.22335,0.111217
12781166294,0.0572126,-0.232205,0.156173
12781182035,0.0788075,-0.238013,0.216463
12781205186,0.10105,-0.243176,0.293845
12781226358,0.11344,-0.245024,0.385983
12781242008,0.111905,-0.243769,0.492753
12781265130,0.102007,-0.240971,0.615621
12781286410,0.0848929,-0.23234,0.750799
12781302849,0.0607645,-0.21232,0.893685
12781325184,0.036572,-0.179708,1.04482
12781346226,0.0181755,-0.134128,1.20607
12781361996,0.0140559,-0.0772203,1.37393
12781385155,0.0256752,-0.00825887,1.54169
12781407663,0.0491446,0.064432,1.70679
12781422363,0.0756603,0.132777,1.86365
12781446621,0.102656,0.1991,2.00964
12781467720,0.132413,0.262319,2.14465
12781488707,0.160224,0.319419,2.27092
12781505136,0.18512,0.370452,2.38573
12781527653,0.210881,0.415044,2.49299
12781548779,0.24026,0.4535,2.59043
12781565193,0.274088,0.483689,2.67616
12781587657,0.293169,0.502896,2.74313
12781608682,0.297233,0.514397,2.79426
12781625105,0.290725,0.524377,2.82591
12781647691,0.294277,0.53725,2.8465
12781670185,0.296354,0.54885,2.86274
12781685146,0.290761,0.559639,2.87352
12781707616,0.285975,0.567449,2.87824
12781728822,0.27956,0.572227,2.88014
12781745105,0.2711,0.575988,2.87907
12781767648,0.263428,0.579018,2.8755
12781788733,0.255232,0.580491,2.86823
12781805163,0.246861,0.581363,2.86017
12781827665,0.239126,0.581661,2.8532
12781842013,0.233113,0.581101,2.84833
12781865534,0.229965,0.580577,2.84573
12781887647,0.228331,0.579294,2.84451
12781908827,0.228278,0.576789,2.84469
12781925772,0.227241,0.573559,2.84522
12781947625,0.228396,0.56979,2.84778
12781976238,0.229445,0.565731,2.85086
12781985178,0.230073,0.562287,2.85314
12782007660,0.229814,0.559232,2.85427
12782028752,0.228455,0.555864,2.85456
12782046572,0.226226,0.553751,2.85407
12782067684,0.222733,0.552398,2.85304
12782088832,0.221289,0.551752,2.85221
12782105189,0.218767,0.551384,2.85086
12782135157,0.215623,0.552089,2.84913
12782148729,0.214599,0.553631,2.84792
12782165108,0.212701,0.554716,2.84712
12782188150,0.209905,0.556662,2.84531
12782210147,0.207578,0.558389,2.84373
12782225151,0.205716,0.559605,2.84217
12782247643,0.203928,0.560441,2.84028
12782268681,0.201282,0.560864,2.8384
12782285112,0.200201,0.560582,2.83717
12782307713,0.198899,0.560449,2.83566
12782330143,0.198402,0.559995,2.83458
12782345101,0.197109,0.559962,2.83411
12782367733,0.197,0.560021,2.83372
12782390131,0.197532,0.560197,2.83292
12782405120,0.196954,0.559916,2.83161
12782427684,0.196199,0.560445,2.83052
12782450148,0.195082,0.560394,2.82928
12782464515,0.193846,0.561137,2.82795
12782487704,0.193408,0.56206,2.82633
12782510130,0.192994,0.562316,2.82494
12782524491,0.191343,0.562845,2.82345
12782547632,0.189404,0.563424,2.8214
12782570140,0.188378,0.563548,2.82009
12782584560,0.186589,0.563832,2.81844
12782607586,0.184737,0.564017,2.81653
12782630149,0.183734,0.563866,2.81518
12782644506,0.182799,0.563598,2.81401
12782667688,0.182559,0.563468,2.81261
12782690130,0.182375,0.563563,2.81197
12782705135,0.181568,0.564137,2.81123
12782727622,0.182224,0.564866,2.81067
12782750073,0.182709,0.565486,2.81041
12782764551,0.182697,0.565622,2.81043
12782787593,0.183876,0.566146,2.81119
12782810118,0.18425,0.56688,2.81197
12782831193,0.184122,0.567971,2.81208
12782847687,0.184279,0.569082,2.81179
12782870110,0.184361,0.570232,2.81125
12782891353,0.183963,0.571285,2.81037
12782907632,0.183809,0.572411,2.80946
12782930126,0.183275,0.573612,2.80861
12782951180,0.181552,0.574708,2.80766
12782973653,0.179961,0.575656,2.80668
12782990077,0.179616,0.575894,2.80649
12783011152,0.179109,0.575416,2.8063
12783027553,0.177735,0.574184,2.80588
12783050073,0.177882,0.572807,2.80663
12783071301,0.177982,0.571404,2.80766
12783087591,0.177563,0.570311,2.8084
12783116263,0.176848,0.569483,2.80868
12783138679,0.176722,0.569529,2.80918
12783147626,0.176565,0.570062,2.80981
12783170107,0.176548,0.570623,2.8105
12783191255,0.175894,0.571115,2.81073
12783207665,0.175872,0.572038,2.81065
12783237560,0.175785,0.572506,2.81059
12783251352,0.175913,0.572669,2.81066
12783267589,0.175606,0.572499,2.81041
12783290127,0.175447,0.572139,2.81012
12783312562,0.175197,0.571598,2.80988
12783328202,0.17501,0.571156,2.80993
12783350097,0.174619,0.570979,2.80983
12783372597,0.174619,0.570979,2.80983
12783387595,0.174121,0.571327,2.80961
12783410069,0.173432,0.572099,2.80941
12783432601,0.173009,0.572409,2.80945
12783446962,0.172492,0.57311,2.80934
12783470072,0.172012,0.573401,2.80919
12783492560,0.17188,0.573809,2.80892
12783506939,0.171917,0.57379,2.80905
12783530105,0.171366,0.573939,2.80902
12783552589,0.170889,0.574194,2.80838
12783566895,0.170706,0.574366,2.80781
12783590150,0.169639,0.574788,2.80701
12783612566,0.16877,0.575516,2.80615
12783626894,0.168246,0.576005,2.80548
12783650083,0.167381,0.576553,2.805
12783672621,0.166705,0.577363,2.80486
12783686933,0.166009,0.578527,2.80484
12783710077,0.166302,0.579131,2.80528
12783732652,0.16703,0.579812,2.80633
12783746969,0.166951,0.580313,2.80723
12783754511,0.166996,0.580766,2.80762
12783775580,0.166712,0.581106,2.8077
12783798198,0.165948,0.581737,2.80763
12783815967,0.166005,0.582016,2.80752
12783835498,0.166005,0.582016,2.80752
12783857937,0.165831,0.582443,2.80712
12783875985,0.165169,0.582727,2.80678
12783895584,0.165156,0.582864,2.8068
12783918071,0.165156,0.582864,2.8068
12783936021,0.165143,0.583001,2.80681
12783955551,0.165143,0.583001,2.80681
12783977945,0.164795,0.583277,2.80711
12783995878,0.164764,0.583375,2.80706
12784015923,0.164731,0.583865,2.80719
12784038009,0.164505,0.584485,2.80716
12784056037,0.164505,0.584485,2.80716
12784078403,0.164492,0.584622,2.80718
12784098141,0.164492,0.584622,2.80718
12784115985,0.163886,0.584927,2.80704
12784135572,0.163236,0.585467,2.80686
12784157994,0.162895,0.585786,2.80675
12784175935,0.162084,0.585742,2.80707
12784195504,0.161415,0.585985,2.80713
12784217979,0.160973,0.585607,2.80722
