timestamp,x,y,z
12967490924,0.5,-0.75,-0.125
12967505188,-0.6875,0.125,-0.5625
12967528532,-0.1875,1.3125,-1.1875
12967550958,-1.625,1.5,-1
12967565225,-3.0625,1.0625,-0.625
12967588504,0.8125,0.625,-0.375
12967610967,1.875,0.8125,-0.625
12967625272,0.5,0.375,-1
12967648549,-1,0.0625,-0.8125
12967653974,-1.5625,-0.1875,-0.9375
12967676416,2,1,-1.0625
12967692817,2.0625,1.25,-0.5
12967713945,-1.125,0.375,-0.8125
12967736330,0.8125,0.3125,-1.375
12967754374,1.1875,-0.125,-1.0625
12967773979,-0.75,-0.375,-0.6875
12967796461,3,0.8125,-0.4375
12967812771,3,1.4375,-0.9375
12967834000,-0.625,1.75,-1.3125
12967856472,-0.625,1.75,-1.4375
12967872829,0.625,1.125,-1.9375
12967894004,1.25,0.125,-2.125
12967916454,1.375,-0.8125,-2.375
12967932847,0.0625,-1.5625,-2.6875
12967953894,0.9375,-1.9375,-2.8125
12967976327,0.625,-1.125,-3.125
12967992762,0,-0.6875,-2.5
12968013951,0.8125,0,-2.5
12968036298,0.75,0.375,-1.9375
12968052752,1.4375,0.6875,-1.875
12968073806,1.625,0.75,-1.4375
12968096377,0.6875,0.125,-0.875
12968112737,3.8125,-0.3125,-0.5625
12968133836,4.4375,-0.3125,-0.75
12968156477,3.5625,-1.0625,-0.8125
12968172730,8,-2.375,-0.125
12968193955,10.9375,-4.6875,0
12968216416,15.625,-6.625,1.125
12968238810,20.5625,-7.6875,2.6875
12968253940,34.5625,-11.25,5.3125
12968276397,49.0625,-14.875,7.8125
12968298946,78.625,-22.375,13.875
12968314016,108.812,-29.8125,19.8125
12968337744,139.812,-40.0625,28
12968358941,172.875,-47.375,37.25
12968381310,175.938,-55.875,45.375
12968396226,140.25,-86.625,48.8125
12968427648,105.375,-108.25,85.0625
12968433803,115.812,-81.625,165.188
12968463775,58.6875,-95.875,253.875
12968478827,-30.3125,-163.375,347.188
12968496845,-75.25,-230.625,358.75
12968516253,-146.625,-236.25,321.438
12968539658,-266.875,-145.312,239.188
12968553907,-268.75,14.5625,184.062
12968577718,-113.875,134,129.312
12968599522,6.0625,199.062,60.5625
12968613812,170.438,238.188,-61.75
12968636325,108.625,163.25,-158.75
12968658880,118.5,190.875,-219.812
12968673986,9.375,134.25,-445.438
12968696457,-142.312,76.25,-566.125
12968718782,-234.562,21.9375,-622.562
12968733908,-266.688,43.5625,-574.562
12968756369,-272.938,158.688,-320.875
12968778985,-577.75,-9.4375,176.812
12968802030,204.812,-39.375,214.5
12968816415,652.25,98.875,333.5
12968843844,389.062,52.0625,421.375
12968854431,244.25,-107.625,501.312
12968877085,409,-151.438,528.062
12968899506,44.25,-295.875,506.312
12968914461,-281.938,-289,347.5
12968936978,-220.562,-181.25,183.375
12968959543,-126.812,-122.562,110.438
12968973777,-312.375,-120.625,42.8125
12968996991,-126.75,-5.375,-28.4375
12969019573,72.875,121.625,-93.4375
12969033828,217.75,136,-145.75
12969057893,303.875,81.3125,-175.562
12969082360,345.25,8.6875,-212.125
12969094521,236.062,-86.5625,-319.125
12969116940,-46.125,-91.875,-675.312
12969139433,-175.625,21.1875,-742.125
12969153809,-270.562,18.6875,-501.5
12969176927,-648.875,145.438,-439.375
12969199440,-1131.69,197.625,190.5
12969213794,-360.312,-114.188,380.5
12969237000,394.625,-258.375,279.438
12969259530,840.562,65,291.5
12969273910,664.312,65.0625,365.25
12969296970,302.688,-6.5625,489.938
12969319399,43.9375,3,538.438
12969333826,-252.375,-66.4375,434.188
12969364622,-186.438,-42.375,369.562
12969379457,-136.5,13.375,264.25
12969393740,-116.812,95.0625,159.125
12969416913,-172.812,81.25,91.625
12969439532,-325.812,55.6875,37.25
12969453815,-228.125,108,-64.375
12969477040,-149,127.438,-122.125
12969499407,-104.625,91.5,-122.5
12969521898,-72.3125,39.25,-97.8125
12969536907,-34.9375,6.8125,-63.625
12969560814,31.0625,9.875,-40.625
12969573746,49.375,20.875,-38.0625
12969596987,53.6875,18.4375,-83.25
12969619416,77,23.125,-98.6875
12969633771,40.0625,8.625,-79.8125
12969656973,1.9375,1.6875,-71.8125
12969679496,16.4375,5.625,-83.5625
12969693879,40.3125,11.375,-91.125
12969717058,46.875,19.125,-99.4375
12969739458,13.125,17.375,-98.375
12969753749,-21.6875,0.625,-95.3125
12969776939,-44.875,-7.9375,-97.75
12969799446,-34.625,-5.9375,-91.5
12969813774,-14.1875,0.125,-87.5625
12969836347,-6.875,9.25,-82.9375
12969858828,-33.9375,7.25,-67.125
12969873897,-52.9375,6.6875,-53.9375
12969896332,-51.375,4.875,-41.9375
12969918775,-35.5,0.6875,-33.375
12969933727,-22.25,-4.75,-23
12969956263,-24.875,-11.8125,-14
12969978843,-18,-3.9375,-12.25
12969993715,6,-3.75,-13.0625
12970016315,-2.875,-8.25,-3.4375
12970038717,-19.6875,-0.375,-6.375
12970053850,-21.4375,-8.875,-5.625
12970076450,-14.6875,-8.4375,1.75
12970098952,-9.125,-0.5625,-4.4375
12970113721,-12.1875,-4.0625,-0.9375
12970136293,-12,-6.9375,2
12970158851,-8,-7,3.1875
