timestamp,x,y,z,w
12901341319,-0.0517578,0.402527,-0.0612793,-0.911926
12901359188,-0.0515137,0.402405,-0.0611572,-0.911987
12901378845,-0.0508423,0.402222,-0.0610352,-0.912109
12901401277,-0.050354,0.401794,-0.0614014,-0.912292
12901423737,-0.0504761,0.401184,-0.0618286,-0.912537
12901438770,-0.0501709,0.400574,-0.0620728,-0.912781
12901461326,-0.0496216,0.400269,-0.0621338,-0.912964
12901479176,-0.0491943,0.400208,-0.0622559,-0.913025
12901498817,-0.0491943,0.400146,-0.0625,-0.913025
12901521365,-0.0495605,0.400085,-0.0628662,-0.913025
12901543861,-0.0494995,0.399963,-0.0630493,-0.913025
12901560201,-0.0490723,0.399963,-0.0630493,-0.913086
12901581319,-0.0487061,0.399902,-0.0631104,-0.913086
12901603824,-0.0488281,0.399902,-0.0632935,-0.913086
12901620205,-0.0490723,0.399963,-0.0634155,-0.913025
12901641400,-0.0492554,0.400269,-0.0634155,-0.912903
12901663709,-0.0494385,0.400635,-0.0633545,-0.91272
12901680218,-0.0495605,0.401001,-0.0632324,-0.912537
12901701210,-0.0499268,0.401428,-0.0632324,-0.912354
12901723832,-0.0507202,0.401794,-0.0631714,-0.91217
12901740176,-0.0509033,0.4021,-0.0630493,-0.911987
12901761294,-0.0509033,0.402405,-0.0628662,-0.911926
12901783842,-0.0509033,0.402344,-0.0628052,-0.911926
12901800140,-0.0509644,0.402344,-0.0628052,-0.911926
12901821262,-0.0513916,0.402222,-0.0628052,-0.911926
12901843935,-0.0517578,0.402283,-0.0626221,-0.911926
12901861759,-0.0519409,0.402222,-0.0622559,-0.911987
12901881358,-0.052002,0.4021,-0.0618286,-0.912048
12901903846,-0.0518188,0.401917,-0.0612793,-0.91217
12901921685,-0.0515137,0.401733,-0.060791,-0.912292
12901941244,-0.0517578,0.401428,-0.0605469,-0.912476
12901963946,-0.052063,0.401001,-0.0603638,-0.912598
12901981670,-0.052124,0.400757,-0.0602417,-0.91272
12902001472,-0.052124,0.400635,-0.0603027,-0.912781
12902023683,-0.0524292,0.400574,-0.0604858,-0.912781
12902041709,-0.0526733,0.400513,-0.060791,-0.912781
12902061180,-0.0529175,0.400269,-0.0612793,-0.912842
12902083809,-0.0532227,0.399902,-0.0618286,-0.912964
12902101682,-0.0529785,0.399536,-0.0620117,-0.913086
12902121233,-0.0524902,0.399231,-0.0622559,-0.913269
12902143787,-0.0524902,0.398987,-0.0626831,-0.91333
12902161597,-0.0527344,0.398865,-0.0631714,-0.91333
12902181168,-0.0529785,0.398682,-0.0636597,-0.913391
12902203711,-0.0532227,0.398499,-0.0640259,-0.913391
12902221575,-0.0531616,0.398438,-0.0641479,-0.913452
12902241338,-0.0531616,0.398438,-0.064209,-0.913391
12902263869,-0.0532227,0.398499,-0.0641479,-0.913391
12902281621,-0.0532837,0.398315,-0.0641479,-0.913452
12902302649,-0.0531616,0.398132,-0.0640259,-0.913574
12902323893,-0.0531616,0.398071,-0.0640259,-0.913574
12902341604,-0.0533447,0.397949,-0.0640259,-0.913635
12902361326,-0.0534058,0.397949,-0.0640259,-0.913635
12902383916,-0.0534058,0.39801,-0.0640259,-0.913635
12902401665,-0.0536499,0.397827,-0.0639648,-0.913696
12902421316,-0.0536499,0.397644,-0.0637207,-0.913757
12902443776,-0.0535278,0.397522,-0.0634766,-0.913818
12902461675,-0.0535889,0.397339,-0.0633545,-0.91394
12902482610,-0.0535889,0.397339,-0.0632935,-0.91394
12902503823,-0.053833,0.397217,-0.0632935,-0.91394
12902521619,-0.053833,0.397217,-0.0632935,-0.91394
12902542628,-0.053833,0.397278,-0.0632935,-0.91394
12902563707,-0.0541382,0.397217,-0.0633545,-0.91394
12902581658,-0.0544434,0.397034,-0.0633545,-0.914001
12902604122,-0.0545044,0.397034,-0.0633545,-0.914001
12902623808,-0.0545044,0.397034,-0.0633545,-0.914001
12902641667,-0.0548706,0.396912,-0.0634155,-0.914062
12902662608,-0.0556641,0.39679,-0.0636597,-0.914062
12902683772,-0.0562744,0.396606,-0.0637207,-0.914062
12902701554,-0.0563354,0.396606,-0.0637207,-0.914062
12902722653,-0.0565796,0.396423,-0.0635986,-0.914124
12902743883,-0.0569458,0.396118,-0.0634766,-0.914246
12902761676,-0.057251,0.395752,-0.0633545,-0.914429
12902784214,-0.057373,0.395264,-0.0632324,-0.914612
12902803860,-0.0577393,0.394836,-0.0632324,-0.914795
12902821672,-0.0582275,0.39447,-0.0631104,-0.914917
12902844225,-0.0584106,0.394287,-0.0628662,-0.914978
12902863770,-0.0583496,0.394104,-0.0626221,-0.9151
12902881617,-0.0586548,0.393982,-0.062439,-0.915161
12902904111,-0.0592041,0.393738,-0.0621948,-0.915222
12902923778,-0.0593262,0.393616,-0.0617676,-0.915283
12902941695,-0.0593262,0.393677,-0.0613403,-0.915283
12902964177,-0.0592651,0.393738,-0.0609131,-0.915344
12902983855,-0.0592041,0.39386,-0.06073,-0.915283
12903001676,-0.0595093,0.39386,-0.06073,-0.915222
12903024238,-0.0599976,0.393799,-0.06073,-0.915283
12903043644,-0.0601807,0.393738,-0.060791,-0.915283
12903063676,-0.0601807,0.393738,-0.060791,-0.915283
12903084042,-0.0604248,0.393616,-0.0610352,-0.915283
12903103665,-0.0605469,0.393372,-0.0612793,-0.915344
12903121606,-0.06073,0.393127,-0.0615845,-0.915405
12903144030,-0.0610352,0.392883,-0.0617676,-0.915527
12903164281,-0.0612183,0.392578,-0.0618896,-0.915588
12903180768,-0.0611572,0.392273,-0.0619507,-0.91571
12903203203,-0.0611572,0.391907,-0.0620728,-0.915894
12903224298,-0.0613403,0.391541,-0.0622559,-0.916016
12903240720,-0.0614624,0.391235,-0.0623779,-0.916138
12903270779,-0.0616455,0.390869,-0.062561,-0.91626
12903284160,-0.0617676,0.390503,-0.0626831,-0.916382
12903300781,-0.0617676,0.39032,-0.0628052,-0.916504
12903323266,-0.0619507,0.390015,-0.0629272,-0.916565
12903344506,-0.0621338,0.389709,-0.0631104,-0.916687
12903360771,-0.0621338,0.389282,-0.0639648,-0.916809
12903383273,-0.0632324,0.389343,-0.065979,-0.916565
12903404396,-0.0647583,0.390137,-0.0688477,-0.915894
12903420068,-0.0647583,0.39209,-0.0731812,-0.914734
12903443285,-0.0622559,0.392517,-0.0822144,-0.914001
12903464378,-0.0601807,0.39032,-0.0979004,-0.913513
12903480117,-0.0645142,0.38739,-0.121155,-0.911682
12903503263,-0.0701904,0.380615,-0.153381,-0.909241
12903524463,-0.0770264,0.370056,-0.195862,-0.904907
12903540101,-0.0828857,0.35614,-0.246887,-0.897461
12903563227,-0.0863647,0.337769,-0.303955,-0.886658
12903584495,-0.0847168,0.314758,-0.366394,-0.871521
12903600123,-0.0797729,0.28656,-0.433228,-0.85083
12903623271,-0.0740967,0.251038,-0.504211,-0.822998
12903644316,-0.0657349,0.207214,-0.575378,-0.788513
12903660067,-0.0550537,0.151611,-0.64209,-0.749512
12903683255,-0.0407715,0.0906982,-0.703491,-0.703735
12903707211,-0.0228882,0.0280151,-0.755493,-0.654236
12903720091,-0.00164795,-0.034729,-0.796631,-0.603577
12903743236,0.0237427,-0.0911255,-0.827881,-0.55304
12903765755,0.0512085,-0.138062,-0.850037,-0.505798
12903780106,0.0787354,-0.175781,-0.864624,-0.464172
12903803274,0.106628,-0.203491,-0.874207,-0.427917
12903825724,0.132202,-0.226257,-0.880066,-0.396057
12903846945,0.152039,-0.245056,-0.883606,-0.368958
12903863198,0.168213,-0.255737,-0.886536,-0.346985
12903885772,0.180115,-0.260437,-0.889465,-0.329651
12903906872,0.186646,-0.261475,-0.892273,-0.317322
12903923186,0.192078,-0.260864,-0.89447,-0.30835
12903945717,0.19635,-0.257568,-0.896606,-0.302124
12903966825,0.200806,-0.253235,-0.89801,-0.298584
12903983224,0.204773,-0.250244,-0.898682,-0.296448
12904005786,0.207581,-0.248535,-0.898926,-0.295227
12904026784,0.210083,-0.245972,-0.89917,-0.294739
12904043212,0.21167,-0.244629,-0.899292,-0.294434
12904065703,0.212097,-0.244812,-0.899353,-0.293762
12904086886,0.212769,-0.244263,-0.899536,-0.293274
12904103197,0.213379,-0.243591,-0.899475,-0.293518
12904125783,0.21405,-0.242371,-0.899597,-0.29364
12904140100,0.214844,-0.241028,-0.89978,-0.29364
12904163223,0.216553,-0.23877,-0.899963,-0.293701
12904185741,0.218262,-0.237122,-0.900085,-0.293396
12904200505,0.219177,-0.234863,-0.900574,-0.292847
12904238208,0.220093,-0.232788,-0.901306,-0.291748
12904245708,0.220825,-0.230469,-0.902222,-0.2901
12904266918,0.221619,-0.228699,-0.903137,-0.288208
12904283218,0.221924,-0.226929,-0.904114,-0.286133
12904308933,0.221436,-0.22583,-0.905212,-0.284058
12904326736,0.221069,-0.223938,-0.90625,-0.282349
12904343202,0.220337,-0.223206,-0.906982,-0.281128
12904365721,0.219849,-0.222412,-0.907532,-0.280334
12904394329,0.220032,-0.221069,-0.907959,-0.279968
12904403278,0.22052,-0.21991,-0.908203,-0.279846
12904425726,0.221008,-0.21875,-0.908203,-0.280151
12904446868,0.221375,-0.217896,-0.908081,-0.280945
12904463197,0.221619,-0.21698,-0.907959,-0.281921
12904485720,0.222107,-0.216064,-0.907837,-0.282715
12904506853,0.222717,-0.215454,-0.907654,-0.283264
12904523270,0.223267,-0.215332,-0.90741,-0.283691
12904546223,0.223938,-0.215698,-0.907043,-0.283997
12904566961,0.224792,-0.216064,-0.906738,-0.284058
12904583181,0.225891,-0.216248,-0.906433,-0.283997
12904605754,0.227295,-0.216553,-0.906128,-0.283691
12904626839,0.228699,-0.21698,-0.905701,-0.283569
12904644685,0.229675,-0.216675,-0.905579,-0.283447
12904665756,0.230286,-0.216064,-0.905579,-0.283325
12904688233,0.23053,-0.21582,-0.90564,-0.28302
12904703203,0.23053,-0.215515,-0.905823,-0.282715
12904725722,0.230164,-0.215332,-0.906006,-0.282654
12904748180,0.22937,-0.214783,-0.906311,-0.282654
12904763192,0.228943,-0.214172,-0.906616,-0.282593
12904785703,0.228821,-0.213745,-0.906738,-0.282654
12904808183,0.22876,-0.213623,-0.906677,-0.282898
12904823246,0.22876,-0.213623,-0.906677,-0.282898
12904845706,0.229004,-0.213013,-0.906738,-0.282959
12904868241,0.229431,-0.212952,-0.906616,-0.283203
12904882593,0.229614,-0.212952,-0.906433,-0.283569
12904905720,0.22998,-0.212463,-0.90625,-0.284119
12904928184,0.230408,-0.211975,-0.906067,-0.28479
12904942548,0.230408,-0.211487,-0.906006,-0.285278
12904965800,0.230469,-0.21106,-0.905945,-0.285706
12904988232,0.230469,-0.210388,-0.905945,-0.286316
12905003520,0.23053,-0.209839,-0.905884,-0.286804
12905025733,0.230469,-0.209534,-0.905823,-0.287231
12905048156,0.230835,-0.208923,-0.905701,-0.287842
12905062492,0.231323,-0.20874,-0.905457,-0.28833
12905085708,0.231873,-0.208313,-0.905334,-0.288635
12905108200,0.232361,-0.20813,-0.905151,-0.288879
12905122540,0.232361,-0.208069,-0.905151,-0.28894
12905145653,0.232361,-0.208069,-0.905151,-0.28894
12905168205,0.232361,-0.208008,-0.905151,-0.28894
12905182566,0.232361,-0.208008,-0.905151,-0.28894
12905205686,0.232178,-0.208313,-0.905151,-0.28894
12905228145,0.232178,-0.208313,-0.905151,-0.289001
12905249354,0.232239,-0.208374,-0.90509,-0.289001
12905265725,0.232178,-0.208313,-0.90509,-0.289124
12905288204,0.2323,-0.208008,-0.905029,-0.28949
