timestamp,x,y,z
12778797801,0.1875,0.0527344,0.978027
12778820457,0.184082,0.0512695,0.980469
12778834590,0.181152,0.043457,0.98584
12778857750,0.181152,0.0473633,0.977539
12778880246,0.188477,0.0537109,0.979004
12778894642,0.186035,0.0488281,0.98291
12778917756,0.183594,0.0532227,0.981445
12778940240,0.185547,0.0556641,0.96875
12778954569,0.187012,0.046875,0.978516
12778977771,0.185059,0.0458984,0.974121
12779007762,0.182129,0.0517578,0.974121
12779021263,0.188965,0.0571289,0.976074
12779037754,0.1875,0.0537109,0.977051
12779060268,0.187012,0.0458984,0.974121
12779081460,0.189453,0.0454102,0.976562
12779097710,0.187012,0.0551758,0.972656
12779120364,0.186523,0.0478516,0.983398
12779141293,0.179199,0.0498047,0.987793
12779165209,0.178711,0.0493164,0.98584
12779180210,0.183105,0.0444336,0.980469
12779201289,0.188477,0.0493164,0.975098
12779217716,0.195801,0.0532227,0.974609
12779240205,0.186035,0.043457,0.978027
12779261291,0.182617,0.0458984,0.982422
12779277752,0.18457,0.0493164,0.97998
12779300217,0.184082,0.0478516,0.971191
12779321295,0.18457,0.0478516,0.975098
12779337675,0.187012,0.0419922,0.978027
12779360242,0.186035,0.0366211,0.973145
12779381266,0.190918,0.043457,0.967773
12779397717,0.187012,0.0454102,0.971191
12779420298,0.18457,0.0424805,0.96875
12779441322,0.186523,0.0385742,0.979492
12779457784,0.182617,0.0498047,0.974609
12779480172,0.188965,0.0429688,0.976074
12779502757,0.193359,0.0449219,0.978027
12779517716,0.196777,0.0463867,0.98291
12779540266,0.188477,0.050293,0.989258
12779562746,0.190918,0.0532227,0.987793
12779577699,0.1875,0.0458984,0.987305
12779600286,0.192871,0.0478516,0.986816
12779622721,0.190918,0.0478516,0.98584
12779637069,0.191895,0.0439453,0.984863
12779660266,0.190918,0.050293,0.980957
12779682730,0.192871,0.0380859,0.976562
12779697064,0.187988,0.0375977,0.977539
12779720229,0.189453,0.0449219,0.97998
12779742751,0.188477,0.0419922,0.970703
12779757080,0.187988,0.0415039,0.979004
12779780195,0.191895,0.034668,0.977539
12779802761,0.189941,0.0429688,0.973145
12779817077,0.192871,0.0375977,0.979492
12779840186,0.187988,0.0385742,0.974609
12779862722,0.185547,0.0375977,0.976562
12779877100,0.186523,0.0454102,0.981445
